Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Status,Duracao
FILIAL 16622,SYD5F88,SELVIRIA,Parada Operacional,06/08/2025 22:43:27,06/08/2025 22:49:30,Saiu da cerca,6m
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 3,Não Mapeado,06/08/2025 23:20:39,07/08/2025 01:57:57,Saiu da cerca (Consolidado),2.62
FILIAL 16622,SYD5F88,Terminal (Consolidado),Terminal,06/08/2025 23:49:59,07/08/2025 01:33:49,Saiu da cerca,1.73
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 01:57:57,07/08/2025 02:49:18,Saiu da cerca,51m
FILIAL 16622,SYD5F88,SELVIRIA,Parada Operacional,07/08/2025 02:23:06,07/08/2025 02:27:08,Saiu da cerca,4m
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 02:49:18,07/08/2025 03:35:01,Saiu da cerca,45m
FILIAL 16622,SYD5F88,PA Celulose,Ponto Apoio,07/08/2025 03:35:01,07/08/2025 05:25:07,Saiu da cerca,1h 50m
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 05:25:07,07/08/2025 05:27:38,Saiu da cerca,2m
FILIAL 16622,SYD5F88,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 05:27:38,07/08/2025 06:17:58,Saiu da cerca (Consolidado),0.84
FILIAL 16622,SYD5F88,Trajeto Posto,Não Mapeado,07/08/2025 06:17:58,07/08/2025 06:21:15,Saiu da cerca,3m
FILIAL 16622,SYD5F88,Fila abastecimento posto,Parada Operacional,07/08/2025 06:23:07,07/08/2025 06:36:38,Saiu da cerca,13m
FILIAL 16622,SYD5F88,POSTO DE ABASTECIMENTO,Parada Operacional,07/08/2025 06:36:38,07/08/2025 06:46:23,Saiu da cerca,9m
FILIAL 16622,SYD5F88,Trajeto Posto,Não Mapeado,07/08/2025 06:46:23,07/08/2025 06:49:23,Saiu da cerca,3m
FILIAL 16622,SYD5F88,AREA EXTERNA SUZANO,Parada Operacional,07/08/2025 06:50:21,07/08/2025 06:51:37,Saiu da cerca,1m
FILIAL 16622,SYD5F88,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 06:51:37,07/08/2025 06:53:40,Saiu da cerca,2m
RIBAS,SYD5F89,Terminal (Consolidado),Terminal,06/08/2025 21:26:37,06/08/2025 22:01:08,Saiu da cerca,0.58
RIBAS,SYD5F89,Descarga (Consolidado),Descarga,06/08/2025 21:26:37,06/08/2025 21:54:54,Saiu da cerca,0.47
RIBAS,SYD5F89,Patio Carregado INO,Parada Operacional,06/08/2025 21:26:37,06/08/2025 21:35:54,Saiu da cerca,9m
RIBAS,SYD5F89,Descarga Inocencia,Não Mapeado,06/08/2025 21:26:37,06/08/2025 22:06:11,Saiu da cerca,39m
RIBAS,SYD5F89,Descarga INO,Não Mapeado,06/08/2025 21:35:54,06/08/2025 21:54:54,Saiu da cerca,19m
RIBAS,SYD5F89,Patio Vazio INO,Parada Operacional,06/08/2025 21:35:54,06/08/2025 21:37:56,Saiu da cerca,2m
RIBAS,SYD5F89,Patio Carregado INO,Parada Operacional,06/08/2025 21:54:54,06/08/2025 22:01:08,Saiu da cerca,6m
RIBAS,SYD5F89,Agua Clara,Parada Operacional,07/08/2025 00:38:40,07/08/2025 01:35:14,Saiu da cerca,56m
RIBAS,SYD5F89,Oficina JSL,Manutenção,07/08/2025 02:40:57,07/08/2025 02:50:09,Saiu da cerca (Consolidado),0.15
RIBAS,SYD5F90,Terminal Inocencia,Terminal,06/08/2025 19:01:26,06/08/2025 20:55:18,Saiu da cerca,1h 53m
RIBAS,SYD5F90,Descarga Inocencia,Não Mapeado,06/08/2025 19:01:26,06/08/2025 21:01:05,Saiu da cerca,1h 59m
RIBAS,SYD5F90,Descarga INO,Não Mapeado,06/08/2025 19:15:43,06/08/2025 19:58:28,Saiu da cerca,42m
RIBAS,SYD5F90,Patio Vazio INO,Parada Operacional,06/08/2025 19:15:43,06/08/2025 19:58:28,Saiu da cerca,42m
RIBAS,SYD5F90,Patio Carregado INO,Parada Operacional,06/08/2025 19:58:28,06/08/2025 20:55:18,Saiu da cerca,56m
RIBAS,SYD5F90,Agua Clara,Parada Operacional,06/08/2025 22:54:12,06/08/2025 23:03:17,Saiu da cerca,9m
RIBAS,SYD5F90,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:27:24,07/08/2025 00:28:58,Saiu da cerca,1m
RIBAS,SYD5F90,Pro LOG,Não Mapeado,07/08/2025 00:27:24,07/08/2025 00:28:58,Saiu da cerca,1m
RIBAS,SYD5F90,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:29:09,07/08/2025 00:30:03,Saiu da cerca,0m
RIBAS,SYD5F90,Pro LOG,Não Mapeado,07/08/2025 00:29:09,07/08/2025 00:30:03,Saiu da cerca,0m
RIBAS,SYD5F90,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:40:27,07/08/2025 00:44:11,Saiu da cerca,3m
RIBAS,SYD5F90,Pro LOG,Não Mapeado,07/08/2025 00:40:27,07/08/2025 00:44:11,Saiu da cerca,3m
RIBAS,SYD5F91,Descarga Inocencia,Não Mapeado,06/08/2025 19:29:38,06/08/2025 20:28:15,Saiu da cerca,58m
RIBAS,SYD5F91,Terminal (Consolidado),Terminal,06/08/2025 19:33:35,06/08/2025 20:24:59,Saiu da cerca,0.86
RIBAS,SYD5F91,Descarga (Consolidado),Descarga,06/08/2025 19:33:35,06/08/2025 20:16:56,Saiu da cerca,0.72
RIBAS,SYD5F91,Patio Carregado INO,Parada Operacional,06/08/2025 19:33:35,06/08/2025 19:56:26,Saiu da cerca,22m
RIBAS,SYD5F91,Descarga INO,Não Mapeado,06/08/2025 19:56:26,06/08/2025 20:16:56,Saiu da cerca,20m
RIBAS,SYD5F91,Patio Vazio INO,Parada Operacional,06/08/2025 20:16:56,06/08/2025 20:18:58,Saiu da cerca,2m
RIBAS,SYD5F91,Patio Carregado INO,Parada Operacional,06/08/2025 20:18:58,06/08/2025 20:24:59,Saiu da cerca,6m
RIBAS,SYD5F91,Agua Clara,Parada Operacional,06/08/2025 22:22:02,06/08/2025 22:32:35,Saiu da cerca,10m
RIBAS,SYD5F91,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:42:46,07/08/2025 00:28:49,Saiu da cerca,46m
RIBAS,SYD5F91,Pro LOG,Não Mapeado,06/08/2025 23:42:46,07/08/2025 00:28:49,Saiu da cerca,46m
RIBAS,SYD5F91,Fábrica (Consolidado),Fábrica,07/08/2025 03:09:19,07/08/2025 04:27:04,Saiu da cerca,1.3
RIBAS,SYD5F91,Carregamento (Consolidado),Carregamento,07/08/2025 03:09:19,07/08/2025 04:04:25,Saiu da cerca,0.92
RIBAS,SYD5F91,Enlonamento RRP,Parada Operacional,07/08/2025 04:04:35,07/08/2025 04:27:04,Saiu da cerca (Consolidado),0.37
RIBAS,SYD5F91,Buffer frotas ,Parada Operacional,07/08/2025 04:29:05,07/08/2025 04:43:44,Saiu da cerca,14m
RIBAS,SYD5F93,Oficina JSL,Manutenção,06/08/2025 13:38:33,07/08/2025 03:01:44,Saiu da cerca,13h 23m
RIBAS,SYD5F93,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 03:08:46,07/08/2025 03:21:14,Saiu da cerca,12m
RIBAS,SYD5F93,Pro LOG,Não Mapeado,07/08/2025 03:08:46,07/08/2025 03:21:14,Saiu da cerca,12m
RIBAS,SYD5F93,Buffer frotas ,Parada Operacional,07/08/2025 03:24:25,07/08/2025 04:05:18,Saiu da cerca,40m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 18:41:42,06/08/2025 19:31:25,Saiu da cerca,49m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 19:31:25,06/08/2025 20:04:28,Saiu da cerca,33m
FILIAL 16622,SYD5F94,MONTANINI,Parada Operacional,06/08/2025 20:00:10,06/08/2025 20:00:45,Saiu da cerca,0m
FILIAL 16622,SYD5F94,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 20:04:28,06/08/2025 20:46:02,Saiu da cerca,41m
FILIAL 16622,SYD5F94,Trajeto Posto,Não Mapeado,06/08/2025 20:46:28,06/08/2025 20:48:08,Saiu da cerca,1m
FILIAL 16622,SYD5F94,Fila abastecimento posto,Parada Operacional,06/08/2025 20:50:37,06/08/2025 21:09:17,Saiu da cerca,18m
FILIAL 16622,SYD5F94,POSTO DE ABASTECIMENTO,Parada Operacional,06/08/2025 21:09:17,06/08/2025 21:16:21,Saiu da cerca,7m
FILIAL 16622,SYD5F94,Trajeto Posto,Não Mapeado,06/08/2025 21:16:21,06/08/2025 21:18:42,Saiu da cerca,2m
FILIAL 16622,SYD5F94,AREA EXTERNA SUZANO,Parada Operacional,06/08/2025 21:20:01,06/08/2025 21:22:57,Saiu da cerca,2m
FILIAL 16622,SYD5F94,Fábrica (Consolidado),Fábrica,06/08/2025 21:22:57,06/08/2025 22:28:22,Saiu da cerca,1.09
FILIAL 16622,SYD5F94,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 22:28:22,06/08/2025 23:17:33,Saiu da cerca (Consolidado),0.82
FILIAL 16622,SYD5F94,TRAJETO PA,Não Mapeado,06/08/2025 23:17:33,06/08/2025 23:17:54,Saiu da cerca,0m
FILIAL 16622,SYD5F94,PA Celulose,Ponto Apoio,06/08/2025 23:17:54,06/08/2025 23:48:05,Saiu da cerca,30m
FILIAL 16622,SYD5F94,TRAJETO PA,Não Mapeado,06/08/2025 23:48:05,06/08/2025 23:49:59,Saiu da cerca,1m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 23:49:59,07/08/2025 00:23:46,Saiu da cerca,33m
FILIAL 16622,SYD5F94,MONTANINI,Parada Operacional,06/08/2025 23:52:13,06/08/2025 23:52:48,Saiu da cerca,0m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 00:29:00,07/08/2025 01:26:48,Saiu da cerca,57m
FILIAL 16622,SYD5F94,SELVIRIA,Parada Operacional,07/08/2025 00:50:26,07/08/2025 00:54:33,Saiu da cerca,4m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 3,Não Mapeado,07/08/2025 01:26:48,07/08/2025 04:14:13,Saiu da cerca (Consolidado),2.79
FILIAL 16622,SYD5F94,Terminal (Consolidado),Terminal,07/08/2025 01:53:23,07/08/2025 03:52:15,Saiu da cerca,1.98
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 04:14:13,07/08/2025 05:04:58,Saiu da cerca,50m
FILIAL 16622,SYD5F94,SELVIRIA,Parada Operacional,07/08/2025 04:39:28,07/08/2025 04:45:31,Saiu da cerca,6m
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 05:04:58,07/08/2025 05:42:23,Saiu da cerca,37m
FILIAL 16622,SYD5F94,MONTANINI,Parada Operacional,07/08/2025 05:37:07,07/08/2025 05:37:42,Saiu da cerca,0m
FILIAL 16622,SYD5F94,TRAJETO PA,Não Mapeado,07/08/2025 05:42:23,07/08/2025 05:42:57,Saiu da cerca,0m
FILIAL 16622,SYD5F94,PA Celulose,Ponto Apoio,07/08/2025 05:42:57,07/08/2025 06:07:15,Saiu da cerca,24m
FILIAL 16622,SYD5F94,TRAJETO PA,Não Mapeado,07/08/2025 06:07:15,07/08/2025 06:08:05,Saiu da cerca,0m
FILIAL 16622,SYD5F94,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 06:08:05,07/08/2025 06:57:53,Saiu da cerca,49m
FILIAL 16622,SYD5F94,AREA EXTERNA SUZANO,Parada Operacional,07/08/2025 07:00:54,07/08/2025 07:03:43,Saiu da cerca,2m
RIBAS,SYD5F96,Descarga Inocencia,Não Mapeado,06/08/2025 21:21:37,06/08/2025 21:43:37,Saiu da cerca,22m
RIBAS,SYD5F96,Terminal (Consolidado),Terminal,06/08/2025 21:24:37,06/08/2025 22:49:20,Saiu da cerca,1.41
RIBAS,SYD5F96,Descarga (Consolidado),Descarga,06/08/2025 21:24:37,06/08/2025 21:43:37,Saiu da cerca,0.32
RIBAS,SYD5F96,Patio Carregado INO,Parada Operacional,06/08/2025 21:24:37,06/08/2025 21:32:28,Saiu da cerca,7m
RIBAS,SYD5F96,Descarga INO,Não Mapeado,06/08/2025 21:32:28,06/08/2025 21:43:37,Saiu da cerca,11m
RIBAS,SYD5F96,Patio Vazio INO,Parada Operacional,06/08/2025 21:32:28,06/08/2025 21:35:33,Saiu da cerca,3m
RIBAS,SYD5F96,Descarga INO,Não Mapeado,06/08/2025 21:45:38,06/08/2025 21:47:02,Saiu da cerca,1m
RIBAS,SYD5F96,Patio Vazio INO,Parada Operacional,06/08/2025 21:45:38,06/08/2025 21:47:02,Saiu da cerca,1m
RIBAS,SYD5F96,Descarga Inocencia,Não Mapeado,06/08/2025 21:45:38,06/08/2025 22:53:20,Saiu da cerca,1h 7m
RIBAS,SYD5F96,Patio Carregado INO,Parada Operacional,06/08/2025 21:47:02,06/08/2025 22:49:20,Saiu da cerca,1h 2m
RIBAS,SYD5F96,Agua Clara,Parada Operacional,07/08/2025 00:39:18,07/08/2025 02:28:34,Saiu da cerca,1h 49m
RIBAS,SYD5F96,PA AGUA CLARA,Ponto Apoio,07/08/2025 00:49:22,07/08/2025 02:28:34,Saiu da cerca,1h 39m
RIBAS,SYD5F96,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 03:43:18,07/08/2025 03:54:25,Saiu da cerca,11m
RIBAS,SYD5F96,Pro LOG,Não Mapeado,07/08/2025 03:43:18,07/08/2025 03:54:25,Saiu da cerca,11m
RIBAS,SYD5F96,Fábrica (Consolidado),Fábrica,07/08/2025 05:39:51,07/08/2025 06:57:20,Saiu da cerca,1.29
RIBAS,SYD5F96,Carregamento (Consolidado),Carregamento,07/08/2025 05:39:51,07/08/2025 06:08:01,Saiu da cerca,0.47
RIBAS,SYD5F96,Enlonamento RRP,Parada Operacional,07/08/2025 05:41:52,07/08/2025 05:53:28,Saiu da cerca (Consolidado),0.19
RIBAS,SYD5F96,Buffer frotas ,Parada Operacional,07/08/2025 06:57:20,07/08/2025 07:16:25,Saiu da cerca,19m
RIBAS,SYD5F99,Terminal (Consolidado),Terminal,06/08/2025 21:17:16,06/08/2025 21:38:04,Saiu da cerca,0.35
RIBAS,SYD5F99,Descarga (Consolidado),Descarga,06/08/2025 21:17:16,06/08/2025 21:31:18,Saiu da cerca,0.23
RIBAS,SYD5F99,Patio Carregado INO,Parada Operacional,06/08/2025 21:17:16,06/08/2025 21:18:39,Saiu da cerca,1m
RIBAS,SYD5F99,Descarga Inocencia,Não Mapeado,06/08/2025 21:17:16,06/08/2025 21:42:06,Saiu da cerca,24m
RIBAS,SYD5F99,Descarga INO,Não Mapeado,06/08/2025 21:18:39,06/08/2025 21:29:16,Saiu da cerca,10m
RIBAS,SYD5F99,Patio Vazio INO,Parada Operacional,06/08/2025 21:18:39,06/08/2025 21:20:04,Saiu da cerca,1m
RIBAS,SYD5F99,Patio Carregado INO,Parada Operacional,06/08/2025 21:31:18,06/08/2025 21:38:04,Saiu da cerca,6m
RIBAS,SYD5F99,Agua Clara,Parada Operacional,06/08/2025 23:36:28,07/08/2025 01:20:31,Saiu da cerca,1h 44m
RIBAS,SYD5F99,PA AGUA CLARA,Ponto Apoio,06/08/2025 23:44:31,07/08/2025 01:20:31,Saiu da cerca (Consolidado),1.6
RIBAS,SYD5F99,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 02:30:42,07/08/2025 02:42:48,Saiu da cerca,12m
RIBAS,SYD5F99,Pro LOG,Não Mapeado,07/08/2025 02:30:42,07/08/2025 02:42:48,Saiu da cerca (Consolidado),0.2
RIBAS,SYD5F99,Fábrica (Consolidado),Fábrica,07/08/2025 04:49:39,07/08/2025 05:43:50,Saiu da cerca,0.9
RIBAS,SYD5F99,Carregamento (Consolidado),Carregamento,07/08/2025 04:49:39,07/08/2025 05:37:48,Saiu da cerca,0.8
RIBAS,SYD5F99,Buffer frotas ,Parada Operacional,07/08/2025 05:53:32,07/08/2025 06:00:37,Saiu da cerca,7m
RIBAS,SYD5F99,Agua Clara,Parada Operacional,07/08/2025 07:13:59,07/08/2025 07:22:02,Saiu da cerca,8m
RIBAS,SYD5G01,Agua Clara,Parada Operacional,06/08/2025 20:47:34,06/08/2025 21:27:40,Saiu da cerca,40m
RIBAS,SYD5G01,PA AGUA CLARA,Ponto Apoio,06/08/2025 20:56:40,06/08/2025 21:25:08,Saiu da cerca,28m
RIBAS,SYD5G01,Posto Mutum,Parada Operacional,06/08/2025 21:55:51,06/08/2025 22:15:06,Saiu da cerca,19m
RIBAS,SYD5G01,Oficina JSL,Manutenção,06/08/2025 22:44:24,06/08/2025 23:39:59,Saiu da cerca (Consolidado),0.93
RIBAS,SYD5G01,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:47:53,07/08/2025 00:29:57,Saiu da cerca,42m
RIBAS,SYD5G01,Pro LOG,Não Mapeado,06/08/2025 23:47:53,07/08/2025 00:29:57,Saiu da cerca,42m
RIBAS,SYD5G01,Fábrica (Consolidado),Fábrica,07/08/2025 02:03:02,07/08/2025 03:13:55,Saiu da cerca,1.18
RIBAS,SYD5G01,Carregamento (Consolidado),Carregamento,07/08/2025 02:03:02,07/08/2025 02:49:23,Saiu da cerca,0.77
RIBAS,SYD5G01,Enlonamento RRP,Parada Operacional,07/08/2025 02:50:50,07/08/2025 03:13:55,Saiu da cerca,23m
RIBAS,SYD5G01,Buffer frotas ,Parada Operacional,07/08/2025 03:15:56,07/08/2025 03:33:38,Saiu da cerca,17m
RIBAS,SYD5G02,Posto Mutum,Parada Operacional,06/08/2025 19:07:19,06/08/2025 19:37:34,Saiu da cerca,30m
RIBAS,SYD5G02,Oficina JSL,Manutenção,06/08/2025 20:04:46,06/08/2025 20:06:47,Saiu da cerca (Consolidado),0.03
RIBAS,SYD5G03,Buffer frotas ,Parada Operacional,06/08/2025 15:50:39,06/08/2025 19:58:30,Saiu da cerca,4h 7m
RIBAS,SYD5G03,Oficina JSL,Manutenção,06/08/2025 20:06:34,,Entrou na cerca,
RIBAS,SYD5G04,Agua Clara,Parada Operacional,06/08/2025 20:35:36,06/08/2025 20:49:42,Saiu da cerca,14m
RIBAS,SYD5G04,Oficina JSL,Manutenção,06/08/2025 21:58:08,07/08/2025 01:54:57,Saiu da cerca (Consolidado),3.95
RIBAS,SYD5G04,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 02:00:59,07/08/2025 02:14:55,Saiu da cerca,13m
RIBAS,SYD5G04,Pro LOG,Não Mapeado,07/08/2025 02:02:33,07/08/2025 02:14:55,Saiu da cerca,12m
RIBAS,SYD5G04,Fábrica (Consolidado),Fábrica,07/08/2025 04:47:46,07/08/2025 06:08:04,Saiu da cerca,1.34
RIBAS,SYD5G04,Carregamento (Consolidado),Carregamento,07/08/2025 04:47:46,07/08/2025 05:44:24,Saiu da cerca,0.94
RIBAS,SYD5G04,Enlonamento RRP,Parada Operacional,07/08/2025 05:44:24,07/08/2025 06:05:53,Saiu da cerca,21m
RIBAS,SYD5G04,Buffer frotas ,Parada Operacional,07/08/2025 06:08:04,07/08/2025 06:12:05,Saiu da cerca,4m
RIBAS,SYD5G05,Fábrica (Consolidado),Fábrica,06/08/2025 22:32:57,07/08/2025 01:57:50,Saiu da cerca,3.41
RIBAS,SYD5G05,Carregamento (Consolidado),Carregamento,06/08/2025 22:32:57,07/08/2025 01:12:32,Saiu da cerca,2.66
RIBAS,SYD5G05,Enlonamento RRP,Parada Operacional,06/08/2025 22:32:57,07/08/2025 01:55:19,Saiu da cerca (Consolidado),3.37
RIBAS,SYD5G05,Buffer frotas ,Parada Operacional,07/08/2025 01:59:13,07/08/2025 03:22:44,Saiu da cerca,1h 23m
RIBAS,SYD5G15,Agua Clara,Parada Operacional,06/08/2025 20:51:45,06/08/2025 21:11:11,Saiu da cerca,19m
RIBAS,SYD5G15,Oficina JSL,Manutenção,06/08/2025 22:25:29,,Entrou na cerca,
RIBAS,SYD5G16,Agua Clara,Parada Operacional,06/08/2025 19:49:52,06/08/2025 19:57:54,Saiu da cerca,8m
RIBAS,SYD5G16,Posto Mutum,Parada Operacional,06/08/2025 20:22:05,06/08/2025 20:31:08,Saiu da cerca,9m
RIBAS,SYD5G16,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 21:07:33,06/08/2025 21:17:40,Saiu da cerca,10m
RIBAS,SYD5G16,Pro LOG,Não Mapeado,06/08/2025 21:08:04,06/08/2025 21:17:40,Saiu da cerca,9m
RIBAS,SYD5G16,Fábrica (Consolidado),Fábrica,06/08/2025 23:19:15,07/08/2025 02:02:44,Saiu da cerca,2.72
RIBAS,SYD5G16,Carregamento (Consolidado),Carregamento,06/08/2025 23:19:15,07/08/2025 01:28:18,Saiu da cerca,2.15
RIBAS,SYD5G16,Enlonamento RRP,Parada Operacional,06/08/2025 23:19:15,07/08/2025 02:02:44,Saiu da cerca (Consolidado),2.72
RIBAS,SYD5G16,Agua Clara,Parada Operacional,07/08/2025 03:37:02,07/08/2025 03:44:50,Saiu da cerca,7m
RIBAS,SYD5G17,Oficina JSL,Manutenção,06/08/2025 16:03:01,06/08/2025 21:45:37,Saiu da cerca,5h 42m
RIBAS,SYD5G17,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 21:51:41,06/08/2025 22:01:55,Saiu da cerca,10m
RIBAS,SYD5G17,Pro LOG,Não Mapeado,06/08/2025 21:52:30,06/08/2025 22:01:55,Saiu da cerca,9m
RIBAS,SYD5G17,Buffer frotas ,Parada Operacional,06/08/2025 22:01:55,07/08/2025 04:37:26,Saiu da cerca,6h 35m
RIBAS,SYD5G17,Fábrica (Consolidado),Fábrica,07/08/2025 04:41:27,07/08/2025 05:48:19,Saiu da cerca,1.11
RIBAS,SYD5G17,Carregamento (Consolidado),Carregamento,07/08/2025 04:41:27,07/08/2025 05:09:04,Saiu da cerca,0.46
RIBAS,SYD5G17,Enlonamento RRP,Parada Operacional,07/08/2025 05:09:04,07/08/2025 05:48:19,Saiu da cerca,39m
RIBAS,SYD5G17,Buffer frotas ,Parada Operacional,07/08/2025 05:48:19,,Entrou na cerca,
RIBAS,SYD5G18,Oficina JSL,Manutenção,06/08/2025 07:43:00,06/08/2025 21:20:09,Saiu da cerca,13h 37m
RIBAS,SYD5G18,Descarga Inocencia,Não Mapeado,07/08/2025 03:02:20,07/08/2025 04:53:05,Saiu da cerca,1h 50m
RIBAS,SYD5G19,Buffer frotas ,Parada Operacional,06/08/2025 20:28:36,06/08/2025 21:34:32,Saiu da cerca,1h 5m
RIBAS,SYD5G19,Fábrica (Consolidado),Fábrica,06/08/2025 21:36:34,06/08/2025 23:25:27,Saiu da cerca,1.81
RIBAS,SYD5G19,Carregamento (Consolidado),Carregamento,06/08/2025 21:36:34,06/08/2025 22:49:32,Saiu da cerca,1.22
RIBAS,SYD5G19,Enlonamento RRP,Parada Operacional,06/08/2025 22:49:32,06/08/2025 23:23:12,Saiu da cerca,33m
RIBAS,SYD5G19,Buffer frotas ,Parada Operacional,06/08/2025 23:25:27,06/08/2025 23:50:37,Saiu da cerca,25m
RIBAS,SYD5G19,Agua Clara,Parada Operacional,07/08/2025 01:14:11,07/08/2025 07:35:32,Saiu da cerca,6h 21m
RIBAS,SYD5G19,PA AGUA CLARA,Ponto Apoio,07/08/2025 01:18:11,07/08/2025 07:27:29,Saiu da cerca,6h 9m
RIBAS,SYD5G20,Terminal (Consolidado),Terminal,06/08/2025 19:59:54,06/08/2025 20:41:22,Saiu da cerca,0.69
RIBAS,SYD5G20,Descarga (Consolidado),Descarga,06/08/2025 19:59:54,06/08/2025 20:33:33,Saiu da cerca,0.56
RIBAS,SYD5G20,Patio Carregado INO,Parada Operacional,06/08/2025 19:59:54,06/08/2025 20:10:13,Saiu da cerca,10m
RIBAS,SYD5G20,Descarga Inocencia,Não Mapeado,06/08/2025 19:59:54,06/08/2025 20:43:23,Saiu da cerca,43m
RIBAS,SYD5G20,Descarga INO,Não Mapeado,06/08/2025 20:10:13,06/08/2025 20:33:33,Saiu da cerca,23m
RIBAS,SYD5G20,Patio Vazio INO,Parada Operacional,06/08/2025 20:33:33,06/08/2025 20:35:35,Saiu da cerca,2m
RIBAS,SYD5G20,Patio Carregado INO,Parada Operacional,06/08/2025 20:35:35,06/08/2025 20:41:22,Saiu da cerca,5m
RIBAS,SYD5G20,Agua Clara,Parada Operacional,06/08/2025 22:31:29,07/08/2025 00:12:20,Saiu da cerca,1h 40m
RIBAS,SYD5G20,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:39:33,07/08/2025 00:12:20,Saiu da cerca,1h 32m
RIBAS,SYD5G20,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 01:44:18,07/08/2025 01:53:22,Saiu da cerca,9m
RIBAS,SYD5G20,Pro LOG,Não Mapeado,07/08/2025 01:44:18,07/08/2025 01:53:22,Saiu da cerca,9m
RIBAS,SYD5G20,Buffer frotas ,Parada Operacional,07/08/2025 01:55:22,07/08/2025 07:04:59,Saiu da cerca (Consolidado),5.16
RIBAS,SYD5G20,Fábrica (Consolidado),Fábrica,07/08/2025 04:57:38,07/08/2025 06:20:37,Saiu da cerca,1.38
RIBAS,SYD5G20,Carregamento (Consolidado),Carregamento,07/08/2025 04:57:38,07/08/2025 05:47:38,Saiu da cerca,0.83
RIBAS,SYD5G21,Terminal (Consolidado),Terminal,06/08/2025 18:54:31,06/08/2025 19:49:51,Saiu da cerca,0.92
RIBAS,SYD5G21,Descarga (Consolidado),Descarga,06/08/2025 18:54:31,06/08/2025 19:38:28,Saiu da cerca,0.73
RIBAS,SYD5G21,Descarga Inocencia,Não Mapeado,06/08/2025 18:54:31,06/08/2025 19:51:51,Saiu da cerca,57m
RIBAS,SYD5G21,Descarga INO,Não Mapeado,06/08/2025 19:04:12,06/08/2025 19:32:11,Saiu da cerca (Consolidado),0.47
RIBAS,SYD5G21,Patio Carregado INO,Parada Operacional,06/08/2025 19:38:28,06/08/2025 19:49:51,Saiu da cerca,11m
RIBAS,SYD5G21,Agua Clara,Parada Operacional,06/08/2025 22:13:00,06/08/2025 23:18:44,Saiu da cerca,1h 5m
RIBAS,SYD5G21,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:23:09,06/08/2025 23:16:42,Saiu da cerca,53m
RIBAS,SYD5G21,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:36:17,07/08/2025 00:50:42,Saiu da cerca,14m
RIBAS,SYD5G21,Pro LOG,Não Mapeado,07/08/2025 00:42:31,07/08/2025 00:48:11,Saiu da cerca,5m
RIBAS,SYD5G22,Buffer frotas ,Parada Operacional,06/08/2025 16:29:47,07/08/2025 04:13:45,Saiu da cerca,11h 43m
RIBAS,SYD5G22,Fábrica (Consolidado),Fábrica,07/08/2025 04:15:46,07/08/2025 05:11:38,Saiu da cerca,0.93
RIBAS,SYD5G22,Carregamento (Consolidado),Carregamento,07/08/2025 04:15:46,07/08/2025 04:42:21,Saiu da cerca,0.44
RIBAS,SYD5G22,Enlonamento RRP,Parada Operacional,07/08/2025 04:43:21,07/08/2025 04:44:03,Saiu da cerca,0m
RIBAS,SYD5G22,Buffer frotas ,Parada Operacional,07/08/2025 05:11:38,07/08/2025 05:28:17,Saiu da cerca,16m
