Filial;Placa_Veiculo;Descricao_POI;Grupo_POI;Data_Entrada;Data_Saida;Data_Atualizacao;Status;Duracao;Customer_Child_Id;Vehicle_Id;Fence_Id
RIBAS;SYD5G26;Enlonamento RRP;Parada Operacional;06/08/2025 18:41;06/08/2025 18:43;06/08/2025 19:44;Saiu da cerca;2m;39450;593026;184474
RIBAS;SYD5G26;Buffer frotas ;Parada Operacional;06/08/2025 19:05;06/08/2025 19:13;06/08/2025 20:13;Saiu da cerca;7m;39450;593026;170884
RIBAS;SYD5G26;Agua Clara;Parada Operacional;06/08/2025 20:30;06/08/2025 21:00;06/08/2025 22:00;Saiu da cerca;29m;39450;593026;171261
RIBAS;SYD5G26;PA AGUA CLARA;Ponto Apoio;06/08/2025 20:34;06/08/2025 20:53;06/08/2025 21:54;Saiu da cerca;19m;39450;593026;185766
RIBAS;SYD5G26;Descarga Inocencia;Não Mapeado;06/08/2025 23:14;07/08/2025 00:00;07/08/2025 01:10;Saiu da cerca;46m;39450;593026;171260
RIBAS;SYD5G26;Terminal Inocencia;Terminal;06/08/2025 23:17;06/08/2025 23:58;07/08/2025 01:10;Saiu da cerca;41m;39450;593026;185549
RIBAS;SYD5G26;Patio Carregado INO;Parada Operacional;06/08/2025 23:17;06/08/2025 23:30;07/08/2025 00:40;Saiu da cerca;12m;39450;593026;185552
RIBAS;SYD5G26;Descarga INO;Não Mapeado;06/08/2025 23:30;06/08/2025 23:43;07/08/2025 00:49;Saiu da cerca;13m;39450;593026;169315
RIBAS;SYD5G26;Desc. INO;Descarga;06/08/2025 23:30;06/08/2025 23:43;07/08/2025 00:49;Saiu da cerca;13m;39450;593026;185561
RIBAS;SYD5G26;Patio Carregado INO;Parada Operacional;06/08/2025 23:43;06/08/2025 23:58;07/08/2025 01:10;Saiu da cerca;15m;39450;593026;185552
RIBAS;SYD5G26;Agua Clara;Parada Operacional;07/08/2025 02:23;07/08/2025 02:50;07/08/2025 03:50;Saiu da cerca;26m;39450;593026;171261
RIBAS;SYD5G26;Oficina JSL;Manutenção;07/08/2025 04:06;;07/08/2025 05:06;Entrou na cerca;;39450;593026;181600
RIBAS;SYD5G27;Terminal Inocencia;Terminal;06/08/2025 19:01;06/08/2025 20:11;06/08/2025 21:12;Saiu da cerca;1h 10m;39450;595760;185549
RIBAS;SYD5G27;Patio Carregado INO;Parada Operacional;06/08/2025 19:01;06/08/2025 19:20;06/08/2025 20:22;Saiu da cerca;18m;39450;595760;185552
RIBAS;SYD5G27;Descarga Inocencia;Não Mapeado;06/08/2025 19:01;06/08/2025 20:15;06/08/2025 21:17;Saiu da cerca;1h 14m;39450;595760;171260
RIBAS;SYD5G27;Descarga INO;Não Mapeado;06/08/2025 19:20;06/08/2025 20:04;06/08/2025 21:05;Saiu da cerca;44m;39450;595760;169315
RIBAS;SYD5G27;Patio Vazio INO;Parada Operacional;06/08/2025 19:20;06/08/2025 19:37;06/08/2025 21:03;Saiu da cerca;17m;39450;595760;185554
RIBAS;SYD5G27;Desc. INO;Descarga;06/08/2025 19:37;06/08/2025 20:04;06/08/2025 21:05;Saiu da cerca;26m;39450;595760;185561
RIBAS;SYD5G27;Patio Carregado INO;Parada Operacional;06/08/2025 20:04;06/08/2025 20:11;06/08/2025 21:12;Saiu da cerca;7m;39450;595760;185552
RIBAS;SYD5G27;Agua Clara;Parada Operacional;06/08/2025 22:10;06/08/2025 22:19;06/08/2025 23:19;Saiu da cerca;9m;39450;595760;171261
RIBAS;SYD5G27;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 23:32;06/08/2025 23:42;07/08/2025 00:42;Saiu da cerca;10m;39450;595760;170896
RIBAS;SYD5G27;Pro LOG;Não Mapeado;06/08/2025 23:32;06/08/2025 23:40;07/08/2025 00:40;Saiu da cerca;7m;39450;595760;185128
RIBAS;SYD5G27;Buffer frotas ;Parada Operacional;06/08/2025 23:50;07/08/2025 00:22;07/08/2025 01:22;Saiu da cerca;32m;39450;595760;170884
RIBAS;SYD5G27;Buffer frotas ;Parada Operacional;07/08/2025 01:01;07/08/2025 01:56;07/08/2025 02:56;Saiu da cerca;55m;39450;595760;170884
RIBAS;SYD5G27;Carregamento Fabrica RRP;Fábrica;07/08/2025 01:58;07/08/2025 02:39;07/08/2025 03:39;Saiu da cerca;40m;39450;595760;170885
RIBAS;SYD5G27;Carregamento RRp;Carregamento;07/08/2025 02:00;07/08/2025 02:39;07/08/2025 03:39;Saiu da cerca;38m;39450;595760;169314
RIBAS;SYD5G27;Carregamento Fabrica RRP;Fábrica;07/08/2025 02:42;07/08/2025 02:54;07/08/2025 03:55;Saiu da cerca;12m;39450;595760;170885
RIBAS;SYD5G27;Enlonamento RRP;Parada Operacional;07/08/2025 02:42;07/08/2025 02:44;07/08/2025 03:45;Saiu da cerca;2m;39450;595760;184474
RIBAS;SYD5G27;Carregamento Fabrica RRP;Fábrica;07/08/2025 02:56;07/08/2025 02:59;07/08/2025 04:00;Saiu da cerca;3m;39450;595760;170885
RIBAS;SYD5G27;Buffer frotas ;Parada Operacional;07/08/2025 03:05;07/08/2025 03:21;07/08/2025 04:21;Saiu da cerca;15m;39450;595760;170884
RIBAS;SYD5G27;Agua Clara;Parada Operacional;07/08/2025 04:39;;07/08/2025 05:39;Entrou na cerca;;39450;595760;171261
RIBAS;SYD5G27;PA AGUA CLARA;Ponto Apoio;07/08/2025 04:44;;07/08/2025 05:44;Entrou na cerca;;39450;595760;185766
RIBAS;SYD5G28;Agua Clara;Parada Operacional;06/08/2025 18:12;06/08/2025 18:27;06/08/2025 19:27;Saiu da cerca;15m;39450;583457;171261
RIBAS;SYD5G28;Descarga Inocencia;Não Mapeado;06/08/2025 20:33;06/08/2025 22:32;06/08/2025 23:32;Saiu da cerca;1h 59m;39450;583457;171260
RIBAS;SYD5G28;Terminal Inocencia;Terminal;06/08/2025 20:34;06/08/2025 22:30;06/08/2025 23:32;Saiu da cerca;1h 55m;39450;583457;185549
RIBAS;SYD5G28;Patio Carregado INO;Parada Operacional;06/08/2025 20:34;06/08/2025 20:53;06/08/2025 22:07;Saiu da cerca;18m;39450;583457;185552
RIBAS;SYD5G28;Descarga INO;Não Mapeado;06/08/2025 20:53;06/08/2025 21:05;06/08/2025 22:12;Saiu da cerca;11m;39450;583457;169315
RIBAS;SYD5G28;Desc. INO;Descarga;06/08/2025 20:53;06/08/2025 21:05;06/08/2025 22:12;Saiu da cerca;11m;39450;583457;185561
RIBAS;SYD5G28;Patio Vazio INO;Parada Operacional;06/08/2025 21:05;06/08/2025 21:07;06/08/2025 22:12;Saiu da cerca;1m;39450;583457;185554
RIBAS;SYD5G28;Patio Carregado INO;Parada Operacional;06/08/2025 21:07;06/08/2025 22:30;06/08/2025 23:32;Saiu da cerca;1h 23m;39450;583457;185552
RIBAS;SYD5G28;Agua Clara;Parada Operacional;07/08/2025 00:30;07/08/2025 00:39;07/08/2025 01:40;Saiu da cerca;9m;39450;583457;171261
RIBAS;SYD5G28;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 01:51;07/08/2025 02:01;07/08/2025 03:01;Saiu da cerca;10m;39450;583457;170896
RIBAS;SYD5G28;Pro LOG;Não Mapeado;07/08/2025 01:53;07/08/2025 02:01;07/08/2025 03:01;Saiu da cerca;8m;39450;583457;185128
RIBAS;SYD5G28;Buffer frotas ;Parada Operacional;07/08/2025 02:01;07/08/2025 04:42;07/08/2025 05:43;Saiu da cerca;2h 41m;39450;583457;170884
RIBAS;SYD5G28;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:44;;07/08/2025 05:45;Entrou na cerca;;39450;583457;170885
RIBAS;SYD5G30;Agua Clara;Parada Operacional;06/08/2025 14:33;06/08/2025 17:27;06/08/2025 18:27;Saiu da cerca;2h 53m;39450;612652;171261
RIBAS;SYD5G30;PA AGUA CLARA;Ponto Apoio;06/08/2025 14:37;06/08/2025 17:21;06/08/2025 18:21;Saiu da cerca;2h 43m;39450;612652;185766
RIBAS;SYD5G30;Descarga Inocencia;Não Mapeado;06/08/2025 19:34;06/08/2025 20:44;06/08/2025 21:44;Saiu da cerca;1h 9m;39450;612652;171260
RIBAS;SYD5G30;Terminal Inocencia;Terminal;06/08/2025 19:40;06/08/2025 20:42;06/08/2025 21:44;Saiu da cerca;1h 2m;39450;612652;185549
RIBAS;SYD5G30;Patio Carregado INO;Parada Operacional;06/08/2025 19:40;06/08/2025 19:54;06/08/2025 20:54;Saiu da cerca;14m;39450;612652;185552
RIBAS;SYD5G30;Descarga INO;Não Mapeado;06/08/2025 19:54;06/08/2025 20:29;06/08/2025 21:29;Saiu da cerca;34m;39450;612652;169315
RIBAS;SYD5G30;Patio Vazio INO;Parada Operacional;06/08/2025 19:54;06/08/2025 20:02;06/08/2025 21:28;Saiu da cerca;8m;39450;612652;185554
RIBAS;SYD5G30;Desc. INO;Descarga;06/08/2025 20:02;06/08/2025 20:29;06/08/2025 21:29;Saiu da cerca;26m;39450;612652;185561
RIBAS;SYD5G30;Patio Vazio INO;Parada Operacional;06/08/2025 20:29;06/08/2025 20:31;06/08/2025 21:31;Saiu da cerca;2m;39450;612652;185554
RIBAS;SYD5G30;Patio Carregado INO;Parada Operacional;06/08/2025 20:31;06/08/2025 20:42;06/08/2025 21:44;Saiu da cerca;11m;39450;612652;185552
RIBAS;SYD5G30;Agua Clara;Parada Operacional;06/08/2025 22:41;06/08/2025 23:06;07/08/2025 00:06;Saiu da cerca;24m;39450;612652;171261
RIBAS;SYD5G30;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 00:16;07/08/2025 00:35;07/08/2025 01:35;Saiu da cerca;19m;39450;612652;170896
RIBAS;SYD5G30;Pro LOG;Não Mapeado;07/08/2025 00:27;07/08/2025 00:35;07/08/2025 01:35;Saiu da cerca;7m;39450;612652;185128
RIBAS;SYD5G30;Oficina JSL;Manutenção;07/08/2025 01:51;;07/08/2025 02:51;Entrou na cerca;;39450;612652;181600
RIBAS;SYD5G31;Buffer frotas ;Parada Operacional;06/08/2025 16:30;06/08/2025 18:08;06/08/2025 19:08;Saiu da cerca;1h 38m;39450;595348;170884
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 18:12;06/08/2025 18:15;06/08/2025 19:15;Saiu da cerca;2m;39450;595348;170885
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 18:16;06/08/2025 18:17;06/08/2025 19:17;Saiu da cerca;1m;39450;595348;170885
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 18:19;06/08/2025 19:14;06/08/2025 20:14;Saiu da cerca;55m;39450;595348;170885
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 19:17;06/08/2025 19:48;06/08/2025 20:48;Saiu da cerca;31m;39450;595348;170885
RIBAS;SYD5G31;Carregamento RRp;Carregamento;06/08/2025 19:25;06/08/2025 19:34;06/08/2025 20:34;Saiu da cerca;9m;39450;595348;169314
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 19:50;06/08/2025 20:13;06/08/2025 21:13;Saiu da cerca;23m;39450;595348;170885
RIBAS;SYD5G31;Carregamento RRp;Carregamento;06/08/2025 20:17;06/08/2025 20:23;06/08/2025 21:23;Saiu da cerca;6m;39450;595348;169314
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 20:17;06/08/2025 20:25;06/08/2025 21:25;Saiu da cerca;8m;39450;595348;170885
RIBAS;SYD5G31;Carregamento RRp;Carregamento;06/08/2025 20:25;06/08/2025 20:25;06/08/2025 21:25;Saiu da cerca;0m;39450;595348;169314
RIBAS;SYD5G31;Carregamento RRp;Carregamento;06/08/2025 20:28;06/08/2025 20:36;06/08/2025 21:36;Saiu da cerca;7m;39450;595348;169314
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 20:28;06/08/2025 20:36;06/08/2025 21:36;Saiu da cerca;7m;39450;595348;170885
RIBAS;SYD5G31;Carregamento RRp;Carregamento;06/08/2025 20:37;06/08/2025 20:38;06/08/2025 21:38;Saiu da cerca;1m;39450;595348;169314
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 20:37;06/08/2025 20:38;06/08/2025 21:38;Saiu da cerca;1m;39450;595348;170885
RIBAS;SYD5G31;Carregamento Fabrica RRP;Fábrica;06/08/2025 20:48;06/08/2025 21:11;06/08/2025 22:11;Saiu da cerca;22m;39450;595348;170885
RIBAS;SYD5G31;Enlonamento RRP;Parada Operacional;06/08/2025 20:48;06/08/2025 20:50;06/08/2025 21:50;Saiu da cerca;1m;39450;595348;184474
RIBAS;SYD5G31;Enlonamento RRP;Parada Operacional;06/08/2025 20:51;06/08/2025 21:11;06/08/2025 22:11;Saiu da cerca;19m;39450;595348;184474
RIBAS;SYD5G31;Buffer frotas ;Parada Operacional;06/08/2025 21:12;06/08/2025 21:26;06/08/2025 22:26;Saiu da cerca;14m;39450;595348;170884
RIBAS;SYD5G31;Posto Mutum;Parada Operacional;06/08/2025 22:18;06/08/2025 22:20;06/08/2025 23:20;Saiu da cerca;2m;39450;595348;174412
RIBAS;SYD5G31;Agua Clara;Parada Operacional;06/08/2025 22:48;07/08/2025 03:27;07/08/2025 04:27;Saiu da cerca;4h 39m;39450;595348;171261
RIBAS;SYD5G31;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:52;07/08/2025 03:19;07/08/2025 04:19;Saiu da cerca;4h 26m;39450;595348;185766
RIBAS;SYD5G32;Descarga Inocencia;Não Mapeado;07/08/2025 00:07;07/08/2025 01:03;07/08/2025 02:05;Saiu da cerca;56m;39450;595364;171260
RIBAS;SYD5G32;Descarga INO;Não Mapeado;07/08/2025 00:23;07/08/2025 00:44;07/08/2025 01:48;Saiu da cerca;21m;39450;595364;169315
RIBAS;SYD5G32;Terminal Inocencia;Terminal;07/08/2025 00:23;07/08/2025 00:44;07/08/2025 01:48;Saiu da cerca;21m;39450;595364;185549
RIBAS;SYD5G32;Desc. INO;Descarga;07/08/2025 00:23;07/08/2025 00:44;07/08/2025 01:48;Saiu da cerca;21m;39450;595364;185561
RIBAS;SYD5G32;Descarga INO;Não Mapeado;07/08/2025 00:46;07/08/2025 00:48;07/08/2025 01:49;Saiu da cerca;2m;39450;595364;169315
RIBAS;SYD5G32;Terminal Inocencia;Terminal;07/08/2025 00:46;07/08/2025 00:57;07/08/2025 01:58;Saiu da cerca;11m;39450;595364;185549
RIBAS;SYD5G32;Desc. INO;Descarga;07/08/2025 00:46;07/08/2025 00:48;07/08/2025 01:49;Saiu da cerca;2m;39450;595364;185561
RIBAS;SYD5G32;Patio Carregado INO;Parada Operacional;07/08/2025 00:48;07/08/2025 00:57;07/08/2025 01:58;Saiu da cerca;9m;39450;595364;185552
RIBAS;SYD5G32;Agua Clara;Parada Operacional;07/08/2025 02:59;07/08/2025 03:09;07/08/2025 04:09;Saiu da cerca;10m;39450;595364;171261
RIBAS;SYD5G32;PA AGUA CLARA;Ponto Apoio;07/08/2025 03:07;07/08/2025 03:09;07/08/2025 04:09;Saiu da cerca;2m;39450;595364;185766
RIBAS;SYD5G32;Agua Clara;Parada Operacional;07/08/2025 03:19;07/08/2025 03:51;07/08/2025 04:51;Saiu da cerca;31m;39450;595364;171261
RIBAS;SYD5G32;PA AGUA CLARA;Ponto Apoio;07/08/2025 03:19;07/08/2025 03:51;07/08/2025 04:51;Saiu da cerca;31m;39450;595364;185766
RIBAS;SYD5G32;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 05:04;07/08/2025 05:12;07/08/2025 06:12;Saiu da cerca;8m;39450;595364;170896
RIBAS;SYD5G32;Pro LOG;Não Mapeado;07/08/2025 05:05;07/08/2025 05:12;07/08/2025 06:12;Saiu da cerca;7m;39450;595364;185128
RIBAS;SYD5G32;Buffer frotas ;Parada Operacional;07/08/2025 05:12;;07/08/2025 06:12;Entrou na cerca;;39450;595364;170884
RIBAS;SYD5G33;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 17:18;06/08/2025 17:31;06/08/2025 18:31;Saiu da cerca;13m;39450;593023;170896
RIBAS;SYD5G33;Pro LOG;Não Mapeado;06/08/2025 17:18;06/08/2025 17:31;06/08/2025 18:31;Saiu da cerca;13m;39450;593023;185128
RIBAS;SYD5G33;Buffer frotas ;Parada Operacional;06/08/2025 17:31;06/08/2025 17:44;06/08/2025 18:44;Saiu da cerca;13m;39450;593023;170884
RIBAS;SYD5G33;Buffer frotas ;Parada Operacional;06/08/2025 18:44;06/08/2025 19:55;06/08/2025 20:55;Saiu da cerca;1h 11m;39450;593023;170884
RIBAS;SYD5G33;Carregamento Fabrica RRP;Fábrica;06/08/2025 19:57;06/08/2025 22:02;06/08/2025 23:02;Saiu da cerca;2h 4m;39450;593023;170885
RIBAS;SYD5G33;Carregamento RRp;Carregamento;06/08/2025 19:59;06/08/2025 20:03;06/08/2025 21:03;Saiu da cerca;4m;39450;593023;169314
RIBAS;SYD5G33;Carregamento RRp;Carregamento;06/08/2025 20:09;06/08/2025 20:11;06/08/2025 21:11;Saiu da cerca;2m;39450;593023;169314
RIBAS;SYD5G33;Carregamento RRp;Carregamento;06/08/2025 21:01;06/08/2025 21:05;06/08/2025 22:05;Saiu da cerca;4m;39450;593023;169314
RIBAS;SYD5G33;Carregamento RRp;Carregamento;06/08/2025 21:09;06/08/2025 21:11;06/08/2025 22:12;Saiu da cerca;2m;39450;593023;169314
RIBAS;SYD5G33;Carregamento RRp;Carregamento;06/08/2025 21:17;06/08/2025 22:00;06/08/2025 23:00;Saiu da cerca;42m;39450;593023;169314
RIBAS;SYD5G33;Carregamento Fabrica RRP;Fábrica;06/08/2025 22:04;06/08/2025 22:12;06/08/2025 23:12;Saiu da cerca;8m;39450;593023;170885
RIBAS;SYD5G33;Buffer frotas ;Parada Operacional;06/08/2025 22:13;07/08/2025 01:11;07/08/2025 02:13;Saiu da cerca;2h 58m;39450;593023;170884
RIBAS;SYD5G33;Agua Clara;Parada Operacional;07/08/2025 02:40;07/08/2025 04:34;07/08/2025 05:34;Saiu da cerca;1h 54m;39450;593023;171261
RIBAS;SYD5G33;PA AGUA CLARA;Ponto Apoio;07/08/2025 02:45;07/08/2025 04:26;07/08/2025 05:26;Saiu da cerca;1h 41m;39450;593023;185766
RIBAS;SYD5G35;Agua Clara;Parada Operacional;06/08/2025 18:20;06/08/2025 18:24;06/08/2025 19:24;Saiu da cerca;4m;39450;595763;171261
RIBAS;SYD5G35;PA AGUA CLARA;Ponto Apoio;06/08/2025 18:23;06/08/2025 18:24;06/08/2025 19:24;Saiu da cerca;0m;39450;595763;185766
RIBAS;SYD5G35;Agua Clara;Parada Operacional;06/08/2025 19:34;06/08/2025 21:57;06/08/2025 22:57;Saiu da cerca;2h 22m;39450;595763;171261
RIBAS;SYD5G35;PA AGUA CLARA;Ponto Apoio;06/08/2025 19:34;06/08/2025 21:47;06/08/2025 22:47;Saiu da cerca;2h 12m;39450;595763;185766
RIBAS;SYD5G35;Descarga Inocencia;Não Mapeado;07/08/2025 00:13;07/08/2025 00:18;07/08/2025 01:23;Saiu da cerca;4m;39450;595763;171260
RIBAS;SYD5G35;Terminal Inocencia;Terminal;07/08/2025 01:01;07/08/2025 01:15;07/08/2025 02:21;Saiu da cerca;14m;39450;595763;185549
RIBAS;SYD5G35;Patio Carregado INO;Parada Operacional;07/08/2025 01:01;07/08/2025 01:15;07/08/2025 02:21;Saiu da cerca;14m;39450;595763;185552
RIBAS;SYD5G35;Descarga Inocencia;Não Mapeado;07/08/2025 01:01;07/08/2025 01:17;07/08/2025 02:21;Saiu da cerca;16m;39450;595763;171260
RIBAS;SYD5G36;Descarga Inocencia;Não Mapeado;04/08/2025 20:48;06/08/2025 19:19;06/08/2025 20:25;Saiu da cerca;1d 22h 30m;39450;595362;171260
RIBAS;SYD5G36;Terminal Inocencia;Terminal;04/08/2025 22:42;06/08/2025 19:00;06/08/2025 20:02;Saiu da cerca;1d 20h 17m;39450;595362;185549
RIBAS;SYD5G36;Patio Carregado INO;Parada Operacional;04/08/2025 23:02;06/08/2025 19:00;06/08/2025 20:02;Saiu da cerca;1d 19h 57m;39450;595362;185552
RIBAS;SYD5G36;Agua Clara;Parada Operacional;06/08/2025 20:54;06/08/2025 21:02;06/08/2025 22:02;Saiu da cerca;8m;39450;595362;171261
RIBAS;SYD5G36;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 22:15;06/08/2025 22:25;06/08/2025 23:25;Saiu da cerca;9m;39450;595362;170896
RIBAS;SYD5G36;Pro LOG;Não Mapeado;06/08/2025 22:15;06/08/2025 22:25;06/08/2025 23:25;Saiu da cerca;9m;39450;595362;185128
RIBAS;SYD5G36;Buffer frotas ;Parada Operacional;06/08/2025 22:25;06/08/2025 23:13;07/08/2025 00:13;Saiu da cerca;48m;39450;595362;170884
RIBAS;SYD5G36;Carregamento Fabrica RRP;Fábrica;06/08/2025 23:15;07/08/2025 01:28;07/08/2025 02:31;Saiu da cerca;2h 13m;39450;595362;170885
RIBAS;SYD5G36;Carregamento RRp;Carregamento;06/08/2025 23:20;06/08/2025 23:33;07/08/2025 00:33;Saiu da cerca;12m;39450;595362;169314
RIBAS;SYD5G36;Carregamento RRp;Carregamento;06/08/2025 23:41;06/08/2025 23:46;07/08/2025 00:46;Saiu da cerca;4m;39450;595362;169314
RIBAS;SYD5G36;Carregamento RRp;Carregamento;06/08/2025 23:57;06/08/2025 23:59;07/08/2025 01:03;Saiu da cerca;2m;39450;595362;169314
RIBAS;SYD5G36;Carregamento RRp;Carregamento;07/08/2025 00:26;07/08/2025 00:33;07/08/2025 01:34;Saiu da cerca;6m;39450;595362;169314
RIBAS;SYD5G36;Carregamento RRp;Carregamento;07/08/2025 00:34;07/08/2025 00:55;07/08/2025 01:55;Saiu da cerca;20m;39450;595362;169314
RIBAS;SYD5G36;Enlonamento RRP;Parada Operacional;07/08/2025 00:55;07/08/2025 01:01;07/08/2025 02:02;Saiu da cerca;6m;39450;595362;184474
RIBAS;SYD5G36;Buffer frotas ;Parada Operacional;07/08/2025 01:30;07/08/2025 01:46;07/08/2025 02:47;Saiu da cerca;16m;39450;595362;170884
RIBAS;SYD5G36;Posto Mutum;Parada Operacional;07/08/2025 02:35;07/08/2025 02:37;07/08/2025 03:38;Saiu da cerca;2m;39450;595362;174412
RIBAS;SYD5G36;Agua Clara;Parada Operacional;07/08/2025 03:06;07/08/2025 03:19;07/08/2025 04:19;Saiu da cerca;13m;39450;595362;171261
RIBAS;SYD5G37;Descarga Inocencia;Não Mapeado;06/08/2025 18:12;06/08/2025 19:36;06/08/2025 20:38;Saiu da cerca;1h 24m;39450;593622;171260
RIBAS;SYD5G37;Terminal Inocencia;Terminal;06/08/2025 18:16;06/08/2025 19:34;06/08/2025 20:38;Saiu da cerca;1h 18m;39450;593622;185549
RIBAS;SYD5G37;Patio Carregado INO;Parada Operacional;06/08/2025 18:16;06/08/2025 18:49;06/08/2025 19:55;Saiu da cerca;33m;39450;593622;185552
RIBAS;SYD5G37;Descarga INO;Não Mapeado;06/08/2025 18:49;06/08/2025 19:26;06/08/2025 20:28;Saiu da cerca;36m;39450;593622;169315
RIBAS;SYD5G37;Patio Vazio INO;Parada Operacional;06/08/2025 18:49;06/08/2025 19:04;06/08/2025 20:24;Saiu da cerca;15m;39450;593622;185554
RIBAS;SYD5G37;Desc. INO;Descarga;06/08/2025 19:04;06/08/2025 19:26;06/08/2025 20:28;Saiu da cerca;21m;39450;593622;185561
RIBAS;SYD5G37;Patio Carregado INO;Parada Operacional;06/08/2025 19:26;06/08/2025 19:34;06/08/2025 20:38;Saiu da cerca;8m;39450;593622;185552
RIBAS;SYD5G37;Agua Clara;Parada Operacional;06/08/2025 21:29;06/08/2025 21:36;06/08/2025 22:36;Saiu da cerca;7m;39450;593622;171261
RIBAS;SYD5G37;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 22:45;06/08/2025 22:57;06/08/2025 23:58;Saiu da cerca;12m;39450;593622;170896
RIBAS;SYD5G37;Pro LOG;Não Mapeado;06/08/2025 22:46;06/08/2025 22:57;06/08/2025 23:58;Saiu da cerca;11m;39450;593622;185128
RIBAS;SYD5G37;Buffer frotas ;Parada Operacional;06/08/2025 22:57;06/08/2025 23:21;07/08/2025 00:21;Saiu da cerca;23m;39450;593622;170884
RIBAS;SYD5G37;Oficina JSL;Manutenção;06/08/2025 23:27;07/08/2025 00:01;07/08/2025 01:01;Saiu da cerca;34m;39450;593622;181600
RIBAS;SYD5G38;Oficina JSL;Manutenção;05/08/2025 14:46;06/08/2025 18:34;06/08/2025 19:34;Saiu da cerca;1d 3h 48m;39450;583502;181600
RIBAS;SYD5G38;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 18:42;06/08/2025 18:43;06/08/2025 19:44;Saiu da cerca;1m;39450;583502;170896
RIBAS;SYD5G38;Buffer frotas ;Parada Operacional;06/08/2025 18:43;07/08/2025 04:41;07/08/2025 05:41;Saiu da cerca;9h 57m;39450;583502;170884
RIBAS;SYD5G38;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:43;;07/08/2025 05:43;Entrou na cerca;;39450;583502;170885
RIBAS;SYD5G38;Carregamento RRp;Carregamento;07/08/2025 04:45;;07/08/2025 05:45;Entrou na cerca;;39450;583502;169314
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;06/08/2025 16:59;06/08/2025 17:58;06/08/2025 18:58;Saiu da cerca;59m;16622;621364;181601
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;06/08/2025 18:57;06/08/2025 19:56;06/08/2025 20:56;Saiu da cerca;59m;16622;621364;181601
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;06/08/2025 20:55;06/08/2025 21:54;06/08/2025 22:54;Saiu da cerca;59m;16622;621364;181601
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;06/08/2025 22:23;07/08/2025 00:21;07/08/2025 01:26;Saiu da cerca;1h 58m;16622;621364;181601
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;07/08/2025 01:21;07/08/2025 04:18;07/08/2025 05:18;Saiu da cerca;2h 57m;16622;621364;181601
FILIAL 16622;SYD5G39;PB Lopes;Manutenção;07/08/2025 04:47;;07/08/2025 05:47;Entrou na cerca;;16622;621364;181601
RIBAS;SYD5G44;Buffer frotas ;Parada Operacional;06/08/2025 14:36;06/08/2025 18:04;06/08/2025 19:04;Saiu da cerca;3h 27m;39450;586866;170884
RIBAS;SYD5G44;Carregamento Fabrica RRP;Fábrica;06/08/2025 18:08;06/08/2025 20:26;06/08/2025 21:27;Saiu da cerca;2h 18m;39450;586866;170885
RIBAS;SYD5G44;Enlonamento RRP;Parada Operacional;06/08/2025 18:08;06/08/2025 18:13;06/08/2025 19:13;Saiu da cerca;4m;39450;586866;184474
RIBAS;SYD5G44;Carregamento RRp;Carregamento;06/08/2025 19:39;06/08/2025 19:47;06/08/2025 20:47;Saiu da cerca;7m;39450;586866;169314
RIBAS;SYD5G44;Carregamento RRp;Carregamento;06/08/2025 19:59;06/08/2025 20:26;06/08/2025 21:27;Saiu da cerca;27m;39450;586866;169314
RIBAS;SYD5G44;Carregamento Fabrica RRP;Fábrica;06/08/2025 20:27;06/08/2025 20:49;06/08/2025 21:49;Saiu da cerca;21m;39450;586866;170885
RIBAS;SYD5G44;Enlonamento RRP;Parada Operacional;06/08/2025 20:30;06/08/2025 20:49;06/08/2025 21:49;Saiu da cerca;19m;39450;586866;184474
RIBAS;SYD5G44;Buffer frotas ;Parada Operacional;06/08/2025 21:02;06/08/2025 21:04;06/08/2025 22:04;Saiu da cerca;1m;39450;586866;170884
