Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
RIBAS,SYD5G23,Buffer frotas ,Parada Operacional,06/08/2025 18:18:56,06/08/2025 18:47:53,06/08/2025 19:48:00,Saiu da cerca,28m,39450,595363,170884
RIBAS,SYD5G23,Agua Clara,Parada Operacional,06/08/2025 20:13:32,06/08/2025 20:25:53,06/08/2025 21:26:01,Saiu da cerca,12m,39450,595363,171261
RIBAS,SYD5G23,Descarga Inocencia,Não Mapeado,06/08/2025 22:43:18,06/08/2025 23:24:38,07/08/2025 00:29:06,Saiu da cerca,41m,39450,595363,171260
RIBAS,SYD5G23,Terminal Inocencia,Terminal,06/08/2025 22:58:27,06/08/2025 23:22:36,07/08/2025 00:22:46,Saiu da cerca,24m,39450,595363,185549
RIBAS,SYD5G23,Desc. INO,Descarga,06/08/2025 22:58:27,06/08/2025 23:12:47,07/08/2025 00:16:42,Saiu da cerca,14m,39450,595363,185561
RIBAS,SYD5G23,Descarga INO,Não Mapeado,06/08/2025 22:58:27,06/08/2025 23:12:47,07/08/2025 00:16:42,Saiu da cerca,14m,39450,595363,169315
RIBAS,SYD5G23,Patio Carregado INO,Parada Operacional,06/08/2025 23:12:47,06/08/2025 23:22:36,07/08/2025 00:22:46,Saiu da cerca,9m,39450,595363,185552
RIBAS,SYD5G23,Agua Clara,Parada Operacional,07/08/2025 01:18:21,07/08/2025 01:56:36,07/08/2025 02:56:43,Saiu da cerca,38m,39450,595363,171261
RIBAS,SYD5G23,PA AGUA CLARA,Ponto Apoio,07/08/2025 01:31:29,07/08/2025 01:56:36,07/08/2025 02:56:43,Saiu da cerca,25m,39450,595363,185766
RIBAS,SYD5G23,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 03:05:10,07/08/2025 03:16:01,07/08/2025 04:16:07,Saiu da cerca,10m,39450,595363,170896
RIBAS,SYD5G23,Pro LOG,Não Mapeado,07/08/2025 03:05:10,07/08/2025 03:16:01,07/08/2025 04:16:07,Saiu da cerca,10m,39450,595363,185128
RIBAS,SYD5G23,Buffer frotas ,Parada Operacional,07/08/2025 03:22:02,07/08/2025 04:45:11,07/08/2025 05:45:18,Saiu da cerca (Consolidado),1h 23m,39450,595363,170884
RIBAS,SYD5G23,Carregamento Fabrica RRP,Fábrica,07/08/2025 04:47:11,07/08/2025 05:51:28,07/08/2025 06:52:04,Saiu da cerca,1h 4m,39450,595363,170885
RIBAS,SYD5G23,Carregamento RRp,Carregamento,07/08/2025 04:49:12,07/08/2025 05:26:58,07/08/2025 06:27:07,Saiu da cerca,37m,39450,595363,169314
RIBAS,SYD5G23,Enlonamento RRP,Parada Operacional,07/08/2025 05:26:58,07/08/2025 05:29:20,07/08/2025 06:29:24,Saiu da cerca,2m,39450,595363,184474
RIBAS,SYD5G23,Buffer frotas ,Parada Operacional,07/08/2025 05:51:28,07/08/2025 06:03:38,07/08/2025 07:03:48,Saiu da cerca,12m,39450,595363,170884
RIBAS,SYD5G24,Terminal Inocencia,Terminal,06/08/2025 16:59:38,06/08/2025 19:11:37,06/08/2025 20:11:50,Saiu da cerca,2h 11m,39450,593003,185549
RIBAS,SYD5G24,Descarga Inocencia,Não Mapeado,06/08/2025 16:59:38,06/08/2025 19:16:10,06/08/2025 20:16:24,Saiu da cerca,2h 16m,39450,593003,171260
RIBAS,SYD5G24,Descarga INO,Não Mapeado,06/08/2025 17:44:23,06/08/2025 19:00:34,06/08/2025 20:02:41,Saiu da cerca,1h 16m,39450,593003,169315
RIBAS,SYD5G24,Patio Vazio INO,Parada Operacional,06/08/2025 17:44:23,06/08/2025 18:42:26,06/08/2025 20:02:15,Saiu da cerca,58m,39450,593003,185554
RIBAS,SYD5G24,Desc. INO,Descarga,06/08/2025 18:42:26,06/08/2025 19:00:34,06/08/2025 20:02:41,Saiu da cerca,18m,39450,593003,185561
RIBAS,SYD5G24,Patio Carregado INO,Parada Operacional,06/08/2025 19:00:34,06/08/2025 19:11:37,06/08/2025 20:11:50,Saiu da cerca,11m,39450,593003,185552
RIBAS,SYD5G24,Agua Clara,Parada Operacional,06/08/2025 21:10:03,06/08/2025 21:44:04,06/08/2025 22:44:10,Saiu da cerca,34m,39450,593003,171261
RIBAS,SYD5G24,PA AGUA CLARA,Ponto Apoio,06/08/2025 21:19:08,06/08/2025 21:44:04,06/08/2025 22:44:10,Saiu da cerca,24m,39450,593003,185766
RIBAS,SYD5G24,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:57:09,06/08/2025 23:07:09,07/08/2025 00:07:18,Saiu da cerca,10m,39450,593003,170896
RIBAS,SYD5G24,Pro LOG,Não Mapeado,06/08/2025 22:57:09,06/08/2025 23:07:09,07/08/2025 00:07:18,Saiu da cerca,10m,39450,593003,185128
RIBAS,SYD5G24,Carregamento Fabrica RRP,Fábrica,07/08/2025 02:00:36,07/08/2025 03:16:25,07/08/2025 04:22:12,Saiu da cerca,1h 15m,39450,593003,170885
RIBAS,SYD5G24,Carregamento RRp,Carregamento,07/08/2025 02:01:44,07/08/2025 03:03:03,07/08/2025 04:03:12,Saiu da cerca,1h 1m,39450,593003,169314
RIBAS,SYD5G24,Enlonamento RRP,Parada Operacional,07/08/2025 03:03:03,07/08/2025 03:04:52,07/08/2025 04:05:03,Saiu da cerca,1m,39450,593003,184474
RIBAS,SYD5G26,Carregamento Fabrica RRP,Fábrica,06/08/2025 17:02:14,06/08/2025 18:54:45,06/08/2025 19:54:52,Saiu da cerca,1h 52m,39450,593026,170885
RIBAS,SYD5G26,Carregamento RRp,Carregamento,06/08/2025 17:51:20,06/08/2025 18:39:37,06/08/2025 19:42:09,Saiu da cerca,48m,39450,593026,169314
RIBAS,SYD5G26,Enlonamento RRP,Parada Operacional,06/08/2025 18:41:50,06/08/2025 18:43:52,06/08/2025 19:44:01,Saiu da cerca,2m,39450,593026,184474
RIBAS,SYD5G26,Buffer frotas ,Parada Operacional,06/08/2025 19:05:05,06/08/2025 19:13:02,06/08/2025 20:13:08,Saiu da cerca,7m,39450,593026,170884
RIBAS,SYD5G26,Agua Clara,Parada Operacional,06/08/2025 20:30:52,06/08/2025 21:00:02,06/08/2025 22:00:14,Saiu da cerca,29m,39450,593026,171261
RIBAS,SYD5G26,PA AGUA CLARA,Ponto Apoio,06/08/2025 20:34:54,06/08/2025 20:53:59,06/08/2025 21:54:09,Saiu da cerca,19m,39450,593026,185766
RIBAS,SYD5G26,Descarga Inocencia,Não Mapeado,06/08/2025 23:14:10,07/08/2025 00:00:48,07/08/2025 01:10:46,Saiu da cerca,46m,39450,593026,171260
RIBAS,SYD5G26,Terminal Inocencia,Terminal,06/08/2025 23:17:46,06/08/2025 23:58:47,07/08/2025 01:10:46,Saiu da cerca,41m,39450,593026,185549
RIBAS,SYD5G26,Patio Carregado INO,Parada Operacional,06/08/2025 23:17:46,06/08/2025 23:30:07,07/08/2025 00:40:39,Saiu da cerca,12m,39450,593026,185552
RIBAS,SYD5G26,Desc. INO,Descarga,06/08/2025 23:30:07,06/08/2025 23:43:37,07/08/2025 00:49:31,Saiu da cerca,13m,39450,593026,185561
RIBAS,SYD5G26,Descarga INO,Não Mapeado,06/08/2025 23:30:07,06/08/2025 23:43:37,07/08/2025 00:49:31,Saiu da cerca,13m,39450,593026,169315
RIBAS,SYD5G26,Patio Carregado INO,Parada Operacional,06/08/2025 23:43:37,06/08/2025 23:58:47,07/08/2025 01:10:46,Saiu da cerca,15m,39450,593026,185552
RIBAS,SYD5G26,Agua Clara,Parada Operacional,07/08/2025 02:23:53,07/08/2025 02:50:50,07/08/2025 03:50:54,Saiu da cerca,26m,39450,593026,171261
RIBAS,SYD5G26,Oficina JSL,Manutenção,07/08/2025 04:06:17,,07/08/2025 05:06:27,Entrou na cerca,,39450,593026,181600
RIBAS,SYD5G27,Terminal Inocencia,Terminal,06/08/2025 19:01:24,06/08/2025 20:11:56,06/08/2025 21:12:09,Saiu da cerca,1h 10m,39450,595760,185549
RIBAS,SYD5G27,Patio Carregado INO,Parada Operacional,06/08/2025 19:01:24,06/08/2025 19:20:04,06/08/2025 20:22:10,Saiu da cerca,18m,39450,595760,185552
RIBAS,SYD5G27,Descarga Inocencia,Não Mapeado,06/08/2025 19:01:24,06/08/2025 20:15:58,06/08/2025 21:17:29,Saiu da cerca,1h 14m,39450,595760,171260
RIBAS,SYD5G27,Descarga INO,Não Mapeado,06/08/2025 19:20:04,06/08/2025 20:04:37,06/08/2025 21:05:18,Saiu da cerca,44m,39450,595760,169315
RIBAS,SYD5G27,Patio Vazio INO,Parada Operacional,06/08/2025 19:20:04,06/08/2025 19:37:38,06/08/2025 21:03:31,Saiu da cerca,17m,39450,595760,185554
RIBAS,SYD5G27,Desc. INO,Descarga,06/08/2025 19:37:38,06/08/2025 20:04:37,06/08/2025 21:05:18,Saiu da cerca,26m,39450,595760,185561
RIBAS,SYD5G27,Patio Carregado INO,Parada Operacional,06/08/2025 20:04:37,06/08/2025 20:11:56,06/08/2025 21:12:09,Saiu da cerca,7m,39450,595760,185552
RIBAS,SYD5G27,Agua Clara,Parada Operacional,06/08/2025 22:10:01,06/08/2025 22:19:35,06/08/2025 23:19:42,Saiu da cerca,9m,39450,595760,171261
RIBAS,SYD5G27,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:32:03,06/08/2025 23:42:38,07/08/2025 00:42:46,Saiu da cerca,10m,39450,595760,170896
RIBAS,SYD5G27,Pro LOG,Não Mapeado,06/08/2025 23:32:45,06/08/2025 23:40:34,07/08/2025 00:40:44,Saiu da cerca,7m,39450,595760,185128
RIBAS,SYD5G27,Buffer frotas ,Parada Operacional,06/08/2025 23:50:41,07/08/2025 01:56:29,07/08/2025 02:56:38,Saiu da cerca (Consolidado),2h 5m,39450,595760,170884
RIBAS,SYD5G27,Fábrica (Consolidado),Fábrica,07/08/2025 01:58:41,07/08/2025 02:59:58,07/08/2025 04:00:10,Saiu da cerca (Consolidado),1h 1m,39450,595760,170885
RIBAS,SYD5G27,Carregamento RRp,Carregamento,07/08/2025 02:00:42,07/08/2025 02:39:18,07/08/2025 03:39:32,Saiu da cerca,38m,39450,595760,169314
RIBAS,SYD5G27,Enlonamento RRP,Parada Operacional,07/08/2025 02:42:50,07/08/2025 02:44:52,07/08/2025 03:45:00,Saiu da cerca,2m,39450,595760,184474
RIBAS,SYD5G27,Buffer frotas ,Parada Operacional,07/08/2025 03:05:41,07/08/2025 03:21:30,07/08/2025 04:21:36,Saiu da cerca,15m,39450,595760,170884
RIBAS,SYD5G27,Agua Clara,Parada Operacional,07/08/2025 04:39:48,07/08/2025 06:16:42,07/08/2025 07:16:53,Saiu da cerca,1h 36m,39450,595760,171261
RIBAS,SYD5G27,PA AGUA CLARA,Ponto Apoio,07/08/2025 04:44:02,07/08/2025 06:06:39,07/08/2025 07:06:46,Saiu da cerca,1h 22m,39450,595760,185766
RIBAS,SYD5G28,Descarga Inocencia,Não Mapeado,06/08/2025 20:33:14,06/08/2025 22:32:45,06/08/2025 23:32:57,Saiu da cerca,1h 59m,39450,583457,171260
RIBAS,SYD5G28,Terminal Inocencia,Terminal,06/08/2025 20:34:52,06/08/2025 22:30:45,06/08/2025 23:32:01,Saiu da cerca,1h 55m,39450,583457,185549
RIBAS,SYD5G28,Patio Carregado INO,Parada Operacional,06/08/2025 20:34:52,06/08/2025 20:53:48,06/08/2025 22:07:00,Saiu da cerca,18m,39450,583457,185552
RIBAS,SYD5G28,Desc. INO,Descarga,06/08/2025 20:53:48,06/08/2025 21:05:45,06/08/2025 22:12:24,Saiu da cerca,11m,39450,583457,185561
RIBAS,SYD5G28,Descarga INO,Não Mapeado,06/08/2025 20:53:48,06/08/2025 21:05:45,06/08/2025 22:12:24,Saiu da cerca,11m,39450,583457,169315
RIBAS,SYD5G28,Patio Vazio INO,Parada Operacional,06/08/2025 21:05:45,06/08/2025 21:07:30,06/08/2025 22:12:24,Saiu da cerca,1m,39450,583457,185554
RIBAS,SYD5G28,Patio Carregado INO,Parada Operacional,06/08/2025 21:07:30,06/08/2025 22:30:45,06/08/2025 23:32:01,Saiu da cerca,1h 23m,39450,583457,185552
RIBAS,SYD5G28,Agua Clara,Parada Operacional,07/08/2025 00:30:50,07/08/2025 00:39:53,07/08/2025 01:40:02,Saiu da cerca,9m,39450,583457,171261
RIBAS,SYD5G28,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 01:51:39,07/08/2025 02:01:51,07/08/2025 03:01:57,Saiu da cerca,10m,39450,583457,170896
RIBAS,SYD5G28,Pro LOG,Não Mapeado,07/08/2025 01:53:35,07/08/2025 02:01:51,07/08/2025 03:01:57,Saiu da cerca,8m,39450,583457,185128
RIBAS,SYD5G28,Buffer frotas ,Parada Operacional,07/08/2025 02:01:51,07/08/2025 04:42:54,07/08/2025 05:43:01,Saiu da cerca,2h 41m,39450,583457,170884
RIBAS,SYD5G28,Carregamento (Consolidado),Carregamento,07/08/2025 04:44:55,07/08/2025 05:20:26,07/08/2025 06:20:30,Saiu da cerca (Consolidado),35m,39450,583457,169314
RIBAS,SYD5G28,Carregamento Fabrica RRP,Fábrica,07/08/2025 04:44:55,07/08/2025 05:39:10,07/08/2025 06:39:15,Saiu da cerca,54m,39450,583457,170885
RIBAS,SYD5G28,Enlonamento RRP,Parada Operacional,07/08/2025 05:17:42,07/08/2025 05:39:10,07/08/2025 06:39:15,Saiu da cerca (Consolidado),21m,39450,583457,184474
RIBAS,SYD5G28,Buffer frotas ,Parada Operacional,07/08/2025 05:39:10,07/08/2025 05:55:55,07/08/2025 06:56:03,Saiu da cerca,16m,39450,583457,170884
RIBAS,SYD5G30,Descarga Inocencia,Não Mapeado,06/08/2025 19:34:49,06/08/2025 20:44:16,06/08/2025 21:44:21,Saiu da cerca,1h 9m,39450,612652,171260
RIBAS,SYD5G30,Terminal Inocencia,Terminal,06/08/2025 19:40:12,06/08/2025 20:42:15,06/08/2025 21:44:11,Saiu da cerca,1h 2m,39450,612652,185549
RIBAS,SYD5G30,Patio Carregado INO,Parada Operacional,06/08/2025 19:40:12,06/08/2025 19:54:29,06/08/2025 20:54:48,Saiu da cerca,14m,39450,612652,185552
RIBAS,SYD5G30,Descarga INO,Não Mapeado,06/08/2025 19:54:29,06/08/2025 20:29:09,06/08/2025 21:29:18,Saiu da cerca,34m,39450,612652,169315
RIBAS,SYD5G30,Patio Vazio INO,Parada Operacional,06/08/2025 19:54:29,06/08/2025 20:31:10,06/08/2025 21:31:15,Saiu da cerca (Consolidado),36m,39450,612652,185554
RIBAS,SYD5G30,Desc. INO,Descarga,06/08/2025 20:02:52,06/08/2025 20:29:09,06/08/2025 21:29:18,Saiu da cerca,26m,39450,612652,185561
RIBAS,SYD5G30,Patio Carregado INO,Parada Operacional,06/08/2025 20:31:10,06/08/2025 20:42:15,06/08/2025 21:44:11,Saiu da cerca,11m,39450,612652,185552
RIBAS,SYD5G30,Agua Clara,Parada Operacional,06/08/2025 22:41:44,06/08/2025 23:06:10,07/08/2025 00:06:18,Saiu da cerca,24m,39450,612652,171261
RIBAS,SYD5G30,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:16:26,07/08/2025 00:35:29,07/08/2025 01:35:39,Saiu da cerca,19m,39450,612652,170896
RIBAS,SYD5G30,Pro LOG,Não Mapeado,07/08/2025 00:27:35,07/08/2025 00:35:29,07/08/2025 01:35:39,Saiu da cerca,7m,39450,612652,185128
RIBAS,SYD5G30,Oficina JSL,Manutenção,07/08/2025 01:51:36,,07/08/2025 02:51:45,Entrou na cerca,,39450,612652,181600
RIBAS,SYD5G31,Fábrica (Consolidado),Fábrica,06/08/2025 18:19:19,06/08/2025 21:11:25,06/08/2025 22:11:33,Saiu da cerca (Consolidado),2h 52m,39450,595348,170885
RIBAS,SYD5G31,Carregamento (Consolidado),Carregamento,06/08/2025 19:25:06,06/08/2025 20:38:17,06/08/2025 21:38:26,Saiu da cerca (Consolidado),1h 13m,39450,595348,169314
RIBAS,SYD5G31,Enlonamento RRP,Parada Operacional,06/08/2025 20:48:26,06/08/2025 21:11:25,06/08/2025 22:11:34,Saiu da cerca (Consolidado),22m,39450,595348,184474
RIBAS,SYD5G31,Buffer frotas ,Parada Operacional,06/08/2025 21:12:19,06/08/2025 21:26:49,06/08/2025 22:26:56,Saiu da cerca,14m,39450,595348,170884
RIBAS,SYD5G31,Posto Mutum,Parada Operacional,06/08/2025 22:18:08,06/08/2025 22:20:08,06/08/2025 23:20:12,Saiu da cerca,2m,39450,595348,174412
RIBAS,SYD5G31,Agua Clara,Parada Operacional,06/08/2025 22:48:22,07/08/2025 03:27:26,07/08/2025 04:27:34,Saiu da cerca,4h 39m,39450,595348,171261
RIBAS,SYD5G31,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:52:24,07/08/2025 03:19:23,07/08/2025 04:19:34,Saiu da cerca,4h 26m,39450,595348,185766
RIBAS,SYD5G31,Patio Carregado INO,Parada Operacional,07/08/2025 05:48:48,07/08/2025 06:05:44,07/08/2025 07:12:18,Saiu da cerca,16m,39450,595348,185552
RIBAS,SYD5G32,Descarga Inocencia,Não Mapeado,07/08/2025 00:07:23,07/08/2025 01:03:58,07/08/2025 02:05:09,Saiu da cerca,56m,39450,595364,171260
RIBAS,SYD5G32,Terminal (Consolidado),Terminal,07/08/2025 00:23:36,07/08/2025 00:57:54,07/08/2025 01:58:05,Saiu da cerca (Consolidado),34m,39450,595364,185549
RIBAS,SYD5G32,Descarga (Consolidado),Descarga,07/08/2025 00:23:36,07/08/2025 00:48:50,07/08/2025 01:49:04,Saiu da cerca (Consolidado),25m,39450,595364,185561
RIBAS,SYD5G32,Descarga INO,Não Mapeado,07/08/2025 00:23:36,07/08/2025 00:48:50,07/08/2025 01:49:04,Saiu da cerca (Consolidado),25m,39450,595364,169315
RIBAS,SYD5G32,Patio Carregado INO,Parada Operacional,07/08/2025 00:48:50,07/08/2025 00:57:54,07/08/2025 01:58:05,Saiu da cerca,9m,39450,595364,185552
RIBAS,SYD5G32,Agua Clara,Parada Operacional,07/08/2025 02:59:01,07/08/2025 03:09:13,07/08/2025 04:09:22,Saiu da cerca,10m,39450,595364,171261
RIBAS,SYD5G32,PA AGUA CLARA,Ponto Apoio,07/08/2025 03:07:04,07/08/2025 03:09:13,07/08/2025 04:09:22,Saiu da cerca,2m,39450,595364,185766
RIBAS,SYD5G32,Agua Clara,Parada Operacional,07/08/2025 03:19:41,07/08/2025 03:51:02,07/08/2025 04:51:11,Saiu da cerca,31m,39450,595364,171261
RIBAS,SYD5G32,PA AGUA CLARA,Ponto Apoio,07/08/2025 03:19:41,07/08/2025 03:51:02,07/08/2025 04:51:11,Saiu da cerca,31m,39450,595364,185766
RIBAS,SYD5G32,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 05:04:15,07/08/2025 05:12:28,07/08/2025 06:12:32,Saiu da cerca,8m,39450,595364,170896
RIBAS,SYD5G32,Pro LOG,Não Mapeado,07/08/2025 05:05:02,07/08/2025 05:12:28,07/08/2025 06:12:32,Saiu da cerca,7m,39450,595364,185128
RIBAS,SYD5G32,Buffer frotas ,Parada Operacional,07/08/2025 05:12:28,,07/08/2025 06:12:32,Entrou na cerca,,39450,595364,170884
RIBAS,SYD5G33,Buffer frotas ,Parada Operacional,06/08/2025 18:44:17,07/08/2025 01:11:36,07/08/2025 02:13:45,Saiu da cerca (Consolidado),6h 27m,39450,593023,170884
RIBAS,SYD5G33,Fábrica (Consolidado),Fábrica,06/08/2025 19:57:18,06/08/2025 22:12:30,06/08/2025 23:12:36,Saiu da cerca (Consolidado),2h 15m,39450,593023,170885
RIBAS,SYD5G33,Carregamento (Consolidado),Carregamento,06/08/2025 19:59:35,06/08/2025 22:00:11,06/08/2025 23:00:17,Saiu da cerca (Consolidado),2h 0m,39450,593023,169314
RIBAS,SYD5G33,Agua Clara,Parada Operacional,07/08/2025 02:40:37,07/08/2025 04:34:49,07/08/2025 05:34:59,Saiu da cerca,1h 54m,39450,593023,171261
RIBAS,SYD5G33,PA AGUA CLARA,Ponto Apoio,07/08/2025 02:45:41,07/08/2025 04:26:44,07/08/2025 05:26:52,Saiu da cerca,1h 41m,39450,593023,185766
RIBAS,SYD5G34,Buffer frotas ,Parada Operacional,06/08/2025 14:27:47,07/08/2025 05:42:27,07/08/2025 06:42:38,Saiu da cerca,15h 14m,39450,595405,170884
RIBAS,SYD5G34,Enlonamento RRP,Parada Operacional,07/08/2025 05:44:42,07/08/2025 05:52:46,07/08/2025 06:52:55,Saiu da cerca,8m,39450,595405,184474
RIBAS,SYD5G35,Agua Clara,Parada Operacional,06/08/2025 19:34:46,06/08/2025 21:57:13,06/08/2025 22:57:19,Saiu da cerca,2h 22m,39450,595763,171261
RIBAS,SYD5G35,PA AGUA CLARA,Ponto Apoio,06/08/2025 19:34:46,06/08/2025 21:47:11,06/08/2025 22:47:17,Saiu da cerca,2h 12m,39450,595763,185766
RIBAS,SYD5G35,Descarga Inocencia,Não Mapeado,07/08/2025 00:13:46,07/08/2025 00:18:10,07/08/2025 01:23:56,Saiu da cerca,4m,39450,595763,171260
RIBAS,SYD5G35,Terminal Inocencia,Terminal,07/08/2025 01:01:15,07/08/2025 01:15:54,07/08/2025 02:21:43,Saiu da cerca,14m,39450,595763,185549
RIBAS,SYD5G35,Patio Carregado INO,Parada Operacional,07/08/2025 01:01:15,07/08/2025 01:15:54,07/08/2025 02:21:43,Saiu da cerca,14m,39450,595763,185552
RIBAS,SYD5G35,Descarga Inocencia,Não Mapeado,07/08/2025 01:01:15,07/08/2025 01:17:55,07/08/2025 02:21:43,Saiu da cerca,16m,39450,595763,171260
RIBAS,SYD5G36,Descarga Inocencia,Não Mapeado,04/08/2025 20:48:57,06/08/2025 19:19:27,06/08/2025 20:25:33,Saiu da cerca,1d 22h 30m,39450,595362,171260
RIBAS,SYD5G36,Terminal Inocencia,Terminal,04/08/2025 22:42:18,06/08/2025 19:00:14,06/08/2025 20:02:56,Saiu da cerca,1d 20h 17m,39450,595362,185549
RIBAS,SYD5G36,Patio Carregado INO,Parada Operacional,04/08/2025 23:02:37,06/08/2025 19:00:14,06/08/2025 20:02:56,Saiu da cerca,1d 19h 57m,39450,595362,185552
RIBAS,SYD5G36,Agua Clara,Parada Operacional,06/08/2025 20:54:00,06/08/2025 21:02:04,06/08/2025 22:02:11,Saiu da cerca,8m,39450,595362,171261
RIBAS,SYD5G36,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:15:06,06/08/2025 22:25:00,06/08/2025 23:25:36,Saiu da cerca,9m,39450,595362,170896
RIBAS,SYD5G36,Pro LOG,Não Mapeado,06/08/2025 22:15:06,06/08/2025 22:25:00,06/08/2025 23:25:36,Saiu da cerca,9m,39450,595362,185128
RIBAS,SYD5G36,Buffer frotas ,Parada Operacional,06/08/2025 22:25:00,06/08/2025 23:13:04,07/08/2025 00:13:09,Saiu da cerca,48m,39450,595362,170884
RIBAS,SYD5G36,Carregamento Fabrica RRP,Fábrica,06/08/2025 23:15:04,07/08/2025 01:28:44,07/08/2025 02:31:29,Saiu da cerca,2h 13m,39450,595362,170885
RIBAS,SYD5G36,Carregamento (Consolidado),Carregamento,06/08/2025 23:20:32,07/08/2025 00:55:14,07/08/2025 01:55:48,Saiu da cerca (Consolidado),1h 34m,39450,595362,169314
RIBAS,SYD5G36,Enlonamento RRP,Parada Operacional,07/08/2025 00:55:14,07/08/2025 01:01:18,07/08/2025 02:02:03,Saiu da cerca,6m,39450,595362,184474
RIBAS,SYD5G36,Buffer frotas ,Parada Operacional,07/08/2025 01:30:44,07/08/2025 01:46:51,07/08/2025 02:47:01,Saiu da cerca,16m,39450,595362,170884
RIBAS,SYD5G36,Posto Mutum,Parada Operacional,07/08/2025 02:35:56,07/08/2025 02:37:56,07/08/2025 03:38:06,Saiu da cerca,2m,39450,595362,174412
RIBAS,SYD5G36,Agua Clara,Parada Operacional,07/08/2025 03:06:08,07/08/2025 03:19:28,07/08/2025 04:19:34,Saiu da cerca,13m,39450,595362,171261
RIBAS,SYD5G37,Descarga Inocencia,Não Mapeado,06/08/2025 18:12:37,06/08/2025 19:36:38,06/08/2025 20:38:14,Saiu da cerca,1h 24m,39450,593622,171260
RIBAS,SYD5G37,Terminal Inocencia,Terminal,06/08/2025 18:16:24,06/08/2025 19:34:37,06/08/2025 20:38:14,Saiu da cerca,1h 18m,39450,593622,185549
RIBAS,SYD5G37,Patio Carregado INO,Parada Operacional,06/08/2025 18:16:24,06/08/2025 18:49:45,06/08/2025 19:55:43,Saiu da cerca,33m,39450,593622,185552
RIBAS,SYD5G37,Descarga INO,Não Mapeado,06/08/2025 18:49:45,06/08/2025 19:26:21,06/08/2025 20:28:56,Saiu da cerca,36m,39450,593622,169315
RIBAS,SYD5G37,Patio Vazio INO,Parada Operacional,06/08/2025 18:49:45,06/08/2025 19:04:53,06/08/2025 20:24:32,Saiu da cerca,15m,39450,593622,185554
RIBAS,SYD5G37,Desc. INO,Descarga,06/08/2025 19:04:53,06/08/2025 19:26:21,06/08/2025 20:28:56,Saiu da cerca,21m,39450,593622,185561
RIBAS,SYD5G37,Patio Carregado INO,Parada Operacional,06/08/2025 19:26:21,06/08/2025 19:34:37,06/08/2025 20:38:14,Saiu da cerca,8m,39450,593622,185552
RIBAS,SYD5G37,Agua Clara,Parada Operacional,06/08/2025 21:29:42,06/08/2025 21:36:45,06/08/2025 22:36:54,Saiu da cerca,7m,39450,593622,171261
RIBAS,SYD5G37,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:45:33,06/08/2025 22:57:54,06/08/2025 23:58:31,Saiu da cerca,12m,39450,593622,170896
RIBAS,SYD5G37,Pro LOG,Não Mapeado,06/08/2025 22:46:18,06/08/2025 22:57:54,06/08/2025 23:58:32,Saiu da cerca,11m,39450,593622,185128
RIBAS,SYD5G37,Buffer frotas ,Parada Operacional,06/08/2025 22:57:54,06/08/2025 23:21:19,07/08/2025 00:21:25,Saiu da cerca,23m,39450,593622,170884
RIBAS,SYD5G37,Oficina JSL,Manutenção,06/08/2025 23:27:22,07/08/2025 00:01:27,07/08/2025 01:01:34,Saiu da cerca,34m,39450,593622,181600
RIBAS,SYD5G38,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 18:42:46,06/08/2025 18:43:55,06/08/2025 19:44:21,Saiu da cerca,1m,39450,583502,170896
RIBAS,SYD5G38,Buffer frotas ,Parada Operacional,06/08/2025 18:43:55,07/08/2025 04:41:06,07/08/2025 05:41:19,Saiu da cerca,9h 57m,39450,583502,170884
RIBAS,SYD5G38,Fábrica (Consolidado),Fábrica,07/08/2025 04:43:09,07/08/2025 05:47:36,07/08/2025 06:47:44,Saiu da cerca (Consolidado),1h 4m,39450,583502,170885
RIBAS,SYD5G38,Carregamento RRp,Carregamento,07/08/2025 04:45:09,07/08/2025 05:25:30,07/08/2025 06:28:38,Saiu da cerca,40m,39450,583502,169314
RIBAS,SYD5G38,Enlonamento RRP,Parada Operacional,07/08/2025 05:25:30,07/08/2025 05:27:54,07/08/2025 06:28:43,Saiu da cerca,2m,39450,583502,184474
RIBAS,SYD5G38,Buffer frotas ,Parada Operacional,07/08/2025 05:49:31,07/08/2025 06:01:51,07/08/2025 07:02:00,Saiu da cerca,12m,39450,583502,170884
FILIAL 16622,SYD5G39,PB Lopes,Manutenção,06/08/2025 18:57:24,07/08/2025 04:18:04,07/08/2025 05:18:10,Saiu da cerca (Consolidado),9h 20m,16622,621364,181601
RIBAS,SYD5G44,Fábrica (Consolidado),Fábrica,06/08/2025 18:08:04,06/08/2025 20:49:16,06/08/2025 21:49:25,Saiu da cerca (Consolidado),2h 41m,39450,586866,170885
