Customer_ID;Filial;Placa_Veiculo;Descricao_POI;Grupo_POI;Data_Entrada;Data_Saida;Status;Duracao
40226;ID 40226;SES4F88;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 09:46;07/08/2025 09:49;Saiu da cerca;0.05
40226;ID 40226;SES4F88;Balanca de Saida - MS;Não Mapeado;07/08/2025 09:49;07/08/2025 09:52;Saiu da cerca;0.04
40226;ID 40226;SES4F88;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 09:54;07/08/2025 10:08;Saiu da cerca;0.24
40226;ID 40226;SES4F88;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:11;;Entrou na cerca;0.0
40226;ID 40226;SES4F89;TROCA DE TURNO-SANTA RITA DO RIO PARDO;Não Mapeado;07/08/2025 10:06;07/08/2025 10:21;Saiu da cerca;0.25
40226;ID 40226;SES4F89;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 10:36;;Entrou na cerca;0.0
40224;ID 40224;SEW9J34;PROJETO-CARANDA;Não Mapeado;07/08/2025 06:52;07/08/2025 10:19;Saiu da cerca;3.46
40224;ID 40224;SEW9J34;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 12:11;;Entrou na cerca;0.0
40224;ID 40224;SEX4G58;PROJETO PIATA;Não Mapeado;07/08/2025 09:51;07/08/2025 10:06;Saiu da cerca;0.25
40224;ID 40224;SEX4G58;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 10:50;07/08/2025 10:59;Saiu da cerca;0.15
40224;ID 40224;SEX4G58;TUNEL HEXA;Não Mapeado;07/08/2025 11:36;07/08/2025 11:51;Saiu da cerca;0.25
40224;ID 40224;SEX4G58;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 11:51;07/08/2025 12:06;Saiu da cerca;0.25
40224;ID 40224;SEX4G58;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 12:06;07/08/2025 12:36;Saiu da cerca;0.5
40224;ID 40224;SEX4G58;FABRICA - SOPRADOR;Não Mapeado;07/08/2025 12:33;07/08/2025 12:34;Saiu da cerca;0.01
40224;ID 40224;SEX4G58;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 12:34;07/08/2025 12:36;Saiu da cerca;0.03
40224;ID 40224;SEX4G58;Balanca de Saida - MS;Não Mapeado;07/08/2025 12:36;07/08/2025 12:43;Saiu da cerca;0.11
40224;ID 40224;SEX4G58;F¿BRICA;Não Mapeado;07/08/2025 12:43;07/08/2025 12:59;Saiu da cerca;0.27
40224;ID 40224;SEX4G58;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 12:43;07/08/2025 12:59;Saiu da cerca;0.27
40224;ID 40224;SEX4G58;PATIO SYLVAMO;Não Mapeado;07/08/2025 12:59;07/08/2025 13:01;Saiu da cerca;0.03
40224;ID 40224;SEX4G58;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 12:59;07/08/2025 13:01;Saiu da cerca;0.03
40224;ID 40224;SEX4G58;SALA DE ESTIMULACAO- CABECEIRA;Não Mapeado;07/08/2025 13:32;07/08/2025 13:34;Saiu da cerca;0.03
40224;ID 40224;SEX4G59;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 07:50;07/08/2025 08:58;Saiu da cerca;1.13
40224;ID 40224;SEX4G59;FABRICA - SOPRADOR;Não Mapeado;07/08/2025 08:54;07/08/2025 08:56;Saiu da cerca;0.03
40224;ID 40224;SEX4G59;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 08:56;07/08/2025 08:58;Saiu da cerca;0.03
40224;ID 40224;SEX4G59;Balanca de Saida - MS;Não Mapeado;07/08/2025 08:58;07/08/2025 09:02;Saiu da cerca;0.06
40224;ID 40224;SEX4G59;F¿BRICA;Não Mapeado;07/08/2025 09:04;07/08/2025 09:12;Saiu da cerca;0.13
40224;ID 40224;SEX4G59;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 09:04;07/08/2025 09:12;Saiu da cerca;0.13
40224;ID 40224;SEX4G59;PATIO SYLVAMO;Não Mapeado;07/08/2025 09:14;07/08/2025 09:23;Saiu da cerca;0.15
40224;ID 40224;SEX4G59;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 09:14;07/08/2025 09:23;Saiu da cerca;0.15
40224;ID 40224;SEX4G59;ACESSO FABRICA;Não Mapeado;07/08/2025 09:25;07/08/2025 09:33;Saiu da cerca;0.13
40224;ID 40224;SEX4G59;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:25;07/08/2025 09:31;Saiu da cerca;0.1
40224;ID 40224;SEX4G59;SALA DE ESTIMULACAO- CABECEIRA;Não Mapeado;07/08/2025 09:51;07/08/2025 09:53;Saiu da cerca;0.03
40224;ID 40224;SEX4G59;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 10:07;07/08/2025 10:16;Saiu da cerca;0.15
40224;ID 40224;SEX4G61;PATIO SYLVAMO;Não Mapeado;07/08/2025 07:08;07/08/2025 09:15;Saiu da cerca;2.12
40224;ID 40224;SEX4G61;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 07:10;07/08/2025 09:15;Saiu da cerca;2.09
40224;ID 40224;SEX4G61;ACESSO FABRICA;Não Mapeado;07/08/2025 09:19;07/08/2025 09:30;Saiu da cerca;0.18
40224;ID 40224;SEX4G61;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:19;07/08/2025 09:30;Saiu da cerca;0.18
40224;ID 40224;SEX4G61;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 10:00;07/08/2025 10:02;Saiu da cerca;0.03
40224;ID 40224;SEX4G61;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 10:02;07/08/2025 10:10;Saiu da cerca;0.13
40224;ID 40224;SEX4G61;PROJETO-CARANDA;Não Mapeado;07/08/2025 11:44;07/08/2025 12:41;Saiu da cerca;0.94
40224;ID 40224;SEX4G62;ACESSO FABRICA;Não Mapeado;07/08/2025 09:17;07/08/2025 09:25;Saiu da cerca;0.13
40224;ID 40224;SEX4G62;F¿BRICA;Não Mapeado;07/08/2025 09:25;07/08/2025 09:27;Saiu da cerca;0.03
40224;ID 40224;SEX4G62;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 09:27;07/08/2025 09:35;Saiu da cerca;0.14
40224;ID 40224;SEX4G62;Balanca de Entrada - MS;Não Mapeado;07/08/2025 09:35;07/08/2025 09:37;Saiu da cerca;0.04
40224;ID 40224;SEX4G62;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 09:37;07/08/2025 10:18;Saiu da cerca;0.68
40224;ID 40224;SEX4G62;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 09:37;07/08/2025 09:39;Saiu da cerca;0.03
40224;ID 40224;SEX4G62;FABRICA - SOPRADOR;Não Mapeado;07/08/2025 10:08;07/08/2025 10:17;Saiu da cerca;0.14
40224;ID 40224;SEX4G62;Balanca de Saida - MS;Não Mapeado;07/08/2025 10:18;07/08/2025 10:25;Saiu da cerca;0.1
40224;ID 40224;SEX4G62;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 10:25;07/08/2025 10:34;Saiu da cerca;0.16
40224;ID 40224;SEX4G62;F¿BRICA;Não Mapeado;07/08/2025 10:26;07/08/2025 10:34;Saiu da cerca;0.14
40224;ID 40224;SEX4G62;PATIO SYLVAMO;Não Mapeado;07/08/2025 10:36;07/08/2025 10:52;Saiu da cerca;0.27
40224;ID 40224;SEX4G62;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:36;07/08/2025 10:52;Saiu da cerca;0.27
40224;ID 40224;SEX4G62;ACESSO FABRICA;Não Mapeado;07/08/2025 10:57;07/08/2025 11:07;Saiu da cerca;0.18
40224;ID 40224;SEX4G62;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 10:57;07/08/2025 11:07;Saiu da cerca;0.18
40224;ID 40224;SEX4G62;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 11:42;07/08/2025 11:48;Saiu da cerca;0.1
40224;ID 40224;SEX4G62;PROJETO PIATA;Não Mapeado;07/08/2025 12:38;07/08/2025 12:54;Saiu da cerca;0.25
40224;ID 40224;SEX4G62;PROJETO-CARANDA;Não Mapeado;07/08/2025 13:25;;Entrou na cerca;0.0
40224;ID 40224;SEX4G64;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 08:42;07/08/2025 08:53;Saiu da cerca;0.18
40224;ID 40224;SEX4G64;F¿BRICA;Não Mapeado;07/08/2025 08:47;07/08/2025 08:53;Saiu da cerca;0.1
40224;ID 40224;SEX4G64;ACESSO FABRICA;Não Mapeado;07/08/2025 09:00;07/08/2025 09:13;Saiu da cerca;0.22
40224;ID 40224;SEX4G64;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:00;07/08/2025 09:13;Saiu da cerca;0.22
40224;ID 40224;SEX4G64;SALA DE ESTIMULACAO- CABECEIRA;Não Mapeado;07/08/2025 09:26;07/08/2025 09:28;Saiu da cerca;0.03
40224;ID 40224;SEX4G64;SALA DE ESTIMULACAO-BRASILANDIA RIO VERD;Não Mapeado;07/08/2025 09:33;07/08/2025 09:35;Saiu da cerca;0.03
40224;ID 40224;SEX4G64;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 09:41;07/08/2025 09:43;Saiu da cerca;0.03
40224;ID 40224;SEX4G64;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:43;07/08/2025 09:52;Saiu da cerca;0.15
40224;ID 40224;SEX4G64;PROJETO-CARANDA;Não Mapeado;07/08/2025 11:39;07/08/2025 13:35;Saiu da cerca;1.94
40224;ID 40224;SEY0D67;ACESSO FABRICA;Não Mapeado;07/08/2025 09:14;07/08/2025 09:22;Saiu da cerca;0.13
40224;ID 40224;SEY0D67;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:18;07/08/2025 09:20;Saiu da cerca;0.03
40224;ID 40224;SEY0D67;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 09:24;07/08/2025 09:30;Saiu da cerca;0.11
40224;ID 40224;SEY0D67;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 09:34;07/08/2025 10:10;Saiu da cerca;0.59
40224;ID 40224;SEY0D67;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 10:08;07/08/2025 10:10;Saiu da cerca;0.03
40224;ID 40224;SEY0D67;Balanca de Saida - MS;Não Mapeado;07/08/2025 10:10;07/08/2025 10:14;Saiu da cerca;0.08
40224;ID 40224;SEY0D67;F¿BRICA;Não Mapeado;07/08/2025 10:16;07/08/2025 10:26;Saiu da cerca;0.16
40224;ID 40224;SEY0D67;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 10:16;07/08/2025 10:26;Saiu da cerca;0.16
40224;ID 40224;SEY0D67;PATIO SYLVAMO;Não Mapeado;07/08/2025 10:26;07/08/2025 10:44;Saiu da cerca;0.31
40224;ID 40224;SEY0D67;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:26;07/08/2025 10:44;Saiu da cerca;0.31
40224;ID 40224;SEY0D67;ACESSO FABRICA;Não Mapeado;07/08/2025 10:46;07/08/2025 11:03;Saiu da cerca;0.27
40224;ID 40224;SEY0D67;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 10:46;07/08/2025 11:03;Saiu da cerca;0.27
40224;ID 40224;SEY0D67;SALA DE ESTIMULACAO-BRASILANDIA RIO VERD;Não Mapeado;07/08/2025 11:18;07/08/2025 11:20;Saiu da cerca;0.03
40224;ID 40224;SEY0D67;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 11:26;07/08/2025 11:28;Saiu da cerca;0.02
40224;ID 40224;SEY0D67;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 11:28;07/08/2025 11:36;Saiu da cerca;0.14
40224;ID 40224;SEY0D67;PROJETO-CARANDA;Não Mapeado;07/08/2025 13:08;;Entrou na cerca;0.0
40224;ID 40224;SEY0F46;PATIO SYLVAMO;Não Mapeado;07/08/2025 08:40;07/08/2025 08:56;Saiu da cerca;0.27
40224;ID 40224;SEY0F46;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 08:40;07/08/2025 08:56;Saiu da cerca;0.27
40224;ID 40224;SEY0F46;ACESSO FABRICA;Não Mapeado;07/08/2025 08:58;07/08/2025 09:09;Saiu da cerca;0.18
40224;ID 40224;SEY0F46;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:00;07/08/2025 09:09;Saiu da cerca;0.15
40224;ID 40224;SEY0F46;SALA DE ESTIMULACAO-BRASILANDIA RIO VERD;Não Mapeado;07/08/2025 09:32;07/08/2025 09:34;Saiu da cerca;0.03
40224;ID 40224;SEY0F46;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 09:40;07/08/2025 09:42;Saiu da cerca;0.03
40224;ID 40224;SEY0F46;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:42;07/08/2025 09:47;Saiu da cerca;0.08
40224;ID 40224;SEY0F46;PROJETO-CARANDA;Não Mapeado;07/08/2025 11:26;07/08/2025 13:07;Saiu da cerca;1.67
40227;ID 40227;SFU6H63;MANUTENCAO SERRANALOG;Não Mapeado;06/08/2025 17:57;07/08/2025 13:15;Saiu da cerca;19.3
40227;ID 40227;SFV3F64;MANUTENCAO-CTM;Não Mapeado;07/08/2025 08:06;07/08/2025 09:29;Saiu da cerca;1.38
40227;ID 40227;SFV3F64;MANUTENCAO-GRANFER;Não Mapeado;07/08/2025 09:34;07/08/2025 09:36;Saiu da cerca;0.03
40227;ID 40227;SFV3F64;SERRANA LOG;Não Mapeado;07/08/2025 09:45;;Entrou na cerca;0.0
40227;ID 40227;SFV3F64;MANUTENCAO SERRANALOG;Não Mapeado;07/08/2025 09:45;07/08/2025 13:39;Saiu da cerca;3.9
40227;ID 40227;SFV3F64;PONTO DE APOIO-SERRANALOG;Não Mapeado;07/08/2025 13:39;;Entrou na cerca;0.0
40227;ID 40227;SFV9C91;SALA DE ESTIMULACAO-BRASILANDIA;Não Mapeado;07/08/2025 09:04;07/08/2025 09:06;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:06;07/08/2025 09:15;Saiu da cerca;0.15
40227;ID 40227;SFV9C91;DESVIO BRASILANDIA;Não Mapeado;07/08/2025 09:08;07/08/2025 09:10;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 09:15;07/08/2025 09:17;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;ACESSO FABRICA;Não Mapeado;07/08/2025 09:57;07/08/2025 10:09;Saiu da cerca;0.2
40227;ID 40227;SFV9C91;PATIO TROCA;Não Mapeado;07/08/2025 10:09;07/08/2025 11:33;Saiu da cerca;1.41
40227;ID 40227;SFV9C91;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:09;07/08/2025 11:33;Saiu da cerca;1.41
40227;ID 40227;SFV9C91;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 11:33;07/08/2025 11:41;Saiu da cerca;0.13
40227;ID 40227;SFV9C91;Balanca de Entrada - MS;Não Mapeado;07/08/2025 11:41;07/08/2025 11:44;Saiu da cerca;0.05
40227;ID 40227;SFV9C91;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 11:44;07/08/2025 12:24;Saiu da cerca;0.66
40227;ID 40227;SFV9C91;CONTROLE ENTREGA;Não Mapeado;07/08/2025 11:46;07/08/2025 12:24;Saiu da cerca;0.62
40227;ID 40227;SFV9C91;Balanca de Saida - MS;Não Mapeado;07/08/2025 12:24;07/08/2025 12:26;Saiu da cerca;0.04
40227;ID 40227;SFV9C91;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 12:27;07/08/2025 12:57;Saiu da cerca;0.51
40227;ID 40227;SFV9C91;POSTO;Parada Operacional;07/08/2025 12:30;07/08/2025 12:57;Saiu da cerca;0.45
40227;ID 40227;SFV9C91;SALA DE ESTIMULAÇÃO BR158 ;Não Mapeado;07/08/2025 13:16;07/08/2025 13:18;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;SALA DE ESTIMULACAO- CABECEIRA;Não Mapeado;07/08/2025 13:16;07/08/2025 13:18;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;SALA DE ESTIMULACAO-BRASILANDIA RIO VERD;Não Mapeado;07/08/2025 13:25;07/08/2025 13:27;Saiu da cerca;0.03
40227;ID 40227;SFV9C91;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 13:41;;Entrou na cerca;0.0
40227;ID 40227;SFV9C91;DESVIO BRASILANDIA;Não Mapeado;07/08/2025 13:45;;Entrou na cerca;0.0
40227;ID 40227;SFV9F58;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 06:25;07/08/2025 10:44;Saiu da cerca;4.32
40227;ID 40227;SFV9F58;SALA DE ESTIMULACAO BATAGUASSU;Não Mapeado;07/08/2025 12:17;07/08/2025 13:22;Saiu da cerca;1.08
40227;ID 40227;SFV9H01;SERRANA LOG;Não Mapeado;06/08/2025 06:11;07/08/2025 09:24;Saiu da cerca;27.23
40227;ID 40227;SFV9H01;MANUTENCAO SERRANALOG;Não Mapeado;07/08/2025 08:00;07/08/2025 09:22;Saiu da cerca;1.37
40227;ID 40227;SFV9H01;MANUTENCAO-BORRACHARIA E LONEIRO EN;Não Mapeado;07/08/2025 09:26;07/08/2025 09:28;Saiu da cerca;0.03
40227;ID 40227;SFV9H01;SALA DE ESTIMULACAO-BRASILANDIA RIO VERD;Não Mapeado;07/08/2025 10:23;07/08/2025 10:25;Saiu da cerca;0.03
40227;ID 40227;SFV9H01;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 10:38;07/08/2025 10:45;Saiu da cerca;0.12
40227;ID 40227;SFV9H01;SALA DE ESTIMULACAO-BRASILANDIA;Não Mapeado;07/08/2025 10:45;07/08/2025 10:47;Saiu da cerca;0.03
40227;ID 40227;SFV9H01;PONTO DE MONITORAMENTO-PORTAL 2 BRASILAN;Não Mapeado;07/08/2025 10:47;07/08/2025 10:49;Saiu da cerca;0.03
40227;ID 40227;SFV9H01;TROCA DE TURNO-SANTA RITA DO RIO PARDO;Não Mapeado;07/08/2025 12:22;07/08/2025 12:24;Saiu da cerca;0.03
40227;ID 40227;SFV9H01;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 12:39;;Entrou na cerca;0.0
40227;ID 40227;SFZ5D62;PONTO DE MONITORAMENTO-PORTAL 2 BRASILAN;Não Mapeado;07/08/2025 08:58;07/08/2025 09:00;Saiu da cerca;0.03
40227;ID 40227;SFZ5D62;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:02;07/08/2025 09:04;Saiu da cerca;0.03
40227;ID 40227;SFZ5D62;DESVIO BRASILANDIA;Não Mapeado;07/08/2025 09:04;07/08/2025 09:08;Saiu da cerca;0.07
40227;ID 40227;SFZ5D62;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:06;07/08/2025 09:13;Saiu da cerca;0.12
40227;ID 40227;SFZ5D62;MONITORAMENTO-BRITA ROTATORIA;Não Mapeado;07/08/2025 09:50;07/08/2025 09:52;Saiu da cerca;0.03
40227;ID 40227;SFZ5D62;ACESSO FABRICA;Não Mapeado;07/08/2025 09:52;07/08/2025 10:02;Saiu da cerca;0.17
40227;ID 40227;SFZ5D62;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 09:58;07/08/2025 10:00;Saiu da cerca;0.03
40227;ID 40227;SFZ5D62;PATIO TROCA;Não Mapeado;07/08/2025 10:05;07/08/2025 11:33;Saiu da cerca;1.47
40227;ID 40227;SFZ5D62;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:05;07/08/2025 11:33;Saiu da cerca;1.47
40227;ID 40227;SFZ5D62;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 11:35;07/08/2025 11:43;Saiu da cerca;0.12
40227;ID 40227;SFZ5D62;Balanca de Entrada - MS;Não Mapeado;07/08/2025 11:43;07/08/2025 11:45;Saiu da cerca;0.04
40227;ID 40227;SFZ5D62;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 11:45;07/08/2025 12:45;Saiu da cerca;1.0
40227;ID 40227;SFZ5D62;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 11:45;07/08/2025 11:47;Saiu da cerca;0.04
40227;ID 40227;SFZ5D62;CONTROLE ENTREGA;Não Mapeado;07/08/2025 11:47;07/08/2025 12:43;Saiu da cerca;0.93
40227;ID 40227;SFZ5D62;FABRICA - SOPRADOR;Não Mapeado;07/08/2025 12:43;07/08/2025 12:45;Saiu da cerca;0.03
40227;ID 40227;SFZ5D62;Balanca de Saida - MS;Não Mapeado;07/08/2025 12:45;07/08/2025 12:48;Saiu da cerca;0.05
40227;ID 40227;SFZ5D62;POSTO;Parada Operacional;07/08/2025 12:50;07/08/2025 13:00;Saiu da cerca;0.18
40227;ID 40227;SFZ5D62;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 12:50;07/08/2025 13:00;Saiu da cerca;0.18
40227;ID 40227;SFZ5D62;DESAMARRAÃÃO;Não Mapeado;07/08/2025 13:00;07/08/2025 13:08;Saiu da cerca;0.13
40227;ID 40227;SFZ5D62;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 13:00;07/08/2025 13:08;Saiu da cerca;0.13
40227;ID 40227;SFZ5D62;ACESSO FABRICA;Não Mapeado;07/08/2025 13:10;07/08/2025 13:21;Saiu da cerca;0.18
40227;ID 40227;SFZ5D62;PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI;Não Mapeado;07/08/2025 13:12;07/08/2025 13:21;Saiu da cerca;0.15
40227;ID 40227;SGA3D50;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 07:56;07/08/2025 09:08;Saiu da cerca;1.21
40227;ID 40227;SGA3D50;DESVIO BRASILANDIA;Não Mapeado;07/08/2025 09:00;07/08/2025 09:04;Saiu da cerca;0.07
40227;ID 40227;SGA3D50;PONTO DE MONITORAMENTO-PORTAL BRASILANDI;Não Mapeado;07/08/2025 09:08;07/08/2025 09:13;Saiu da cerca;0.08
40227;ID 40227;SGA3D50;SALA DE ESTIMULAÇÃO BR158 ;Não Mapeado;07/08/2025 09:40;07/08/2025 09:55;Saiu da cerca;0.25
40227;ID 40227;SGA3D50;SALA DE ESTIMULACAO- CABECEIRA;Não Mapeado;07/08/2025 09:40;07/08/2025 09:55;Saiu da cerca;0.25
40227;ID 40227;SGA3D50;PATIO TROCA;Não Mapeado;07/08/2025 10:24;07/08/2025 11:39;Saiu da cerca;1.24
40227;ID 40227;SGA3D50;TROCA DE TURNO-PATIO EXTERNO;Não Mapeado;07/08/2025 10:24;07/08/2025 11:39;Saiu da cerca;1.24
40227;ID 40227;SGA3D50;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 11:39;07/08/2025 11:42;Saiu da cerca;0.06
40227;ID 40227;SGA3D50;Balanca de Entrada - MS;Não Mapeado;07/08/2025 11:42;07/08/2025 11:44;Saiu da cerca;0.04
40227;ID 40227;SGA3D50;MONITORAMENTO-TEMPO DE PATIO;Não Mapeado;07/08/2025 11:44;07/08/2025 12:35;Saiu da cerca;0.84
40227;ID 40227;SGA3D50;FABRICA - FILA SAIDA;Não Mapeado;07/08/2025 11:44;07/08/2025 11:46;Saiu da cerca;0.03
40227;ID 40227;SGA3D50;CONTROLE ENTREGA;Não Mapeado;07/08/2025 11:46;07/08/2025 12:35;Saiu da cerca;0.81
40227;ID 40227;SGA3D50;POSTO;Parada Operacional;07/08/2025 12:40;07/08/2025 12:53;Saiu da cerca;0.21
40227;ID 40227;SGA3D50;PONTO DE MONITORAMENTO-POSTO COMBUS FABR;Não Mapeado;07/08/2025 12:40;07/08/2025 12:53;Saiu da cerca;0.21
40227;ID 40227;SGA3D50;DESAMARRAÃÃO;Não Mapeado;07/08/2025 12:53;;Entrou na cerca;0.0
40227;ID 40227;SGA3D50;DESAMARRACAO-FABRICA;Não Mapeado;07/08/2025 12:53;;Entrou na cerca;0.0
40227;ID 40227;SGA3D50;AREA DE QUIMICOS 1 - PATIO;Não Mapeado;07/08/2025 13:16;;Entrou na cerca;0.0
40227;ID 40227;SGC5C03;TROCA DE TURNO-SANTA RITA DO RIO PARDO;Não Mapeado;07/08/2025 09:38;07/08/2025 09:40;Saiu da cerca;0.03
40227;ID 40227;SGC5C03;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 10:02;;Entrou na cerca;0.0
40227;ID 40227;SGC5D51;PONTE DO RIO VERDE BR158;Não Mapeado;07/08/2025 08:51;07/08/2025 08:53;Saiu da cerca;0.03
40227;ID 40227;SGC5D51;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 09:02;07/08/2025 09:15;Saiu da cerca;0.22
40227;ID 40227;SGC5D51;DESVIO BRASILANDIA;Não Mapeado;07/08/2025 09:06;07/08/2025 09:08;Saiu da cerca;0.03
40227;ID 40227;SGC5D51;SALA DE ESTIMULACAO BATAGUASSU;Não Mapeado;07/08/2025 09:59;07/08/2025 10:17;Saiu da cerca;0.3
40227;ID 40227;SGC5D51;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 11:31;;Entrou na cerca;0.0
40227;ID 40227;SGC5D53;ACESSO AO HORTO (ANT/B ESP/S. ROSA);Não Mapeado;07/08/2025 08:41;07/08/2025 08:43;Saiu da cerca;0.03
40227;ID 40227;SGC5D53;TROCA DE TURNO-SANTA RITA DO RIO PARDO;Não Mapeado;07/08/2025 10:02;07/08/2025 10:05;Saiu da cerca;0.05
40227;ID 40227;SGC5D53;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 10:33;;Entrou na cerca;0.0
39792;ID 39792;SJR0H90;PONTO DE APOIO-TRANSERTAO;Não Mapeado;07/08/2025 06:23;07/08/2025 09:27;Saiu da cerca;3.07
39792;ID 39792;SJR0H90;MANUTENCAO-INSPTEC;Não Mapeado;07/08/2025 09:40;;Entrou na cerca;0.0
39792;ID 39792;SJR3D30;PROJ-MONTE ALTO;Não Mapeado;07/08/2025 06:55;07/08/2025 11:15;Saiu da cerca;4.33
39792;ID 39792;SJR3D30;TROCA DE TURNO-SANTA RITA DO RIO PARDO;Não Mapeado;07/08/2025 11:57;07/08/2025 11:59;Saiu da cerca;0.04
39792;ID 39792;SJR9C27;PONTO DE APOIO-TRANSERTAO;Não Mapeado;07/08/2025 07:10;07/08/2025 09:13;Saiu da cerca;2.05
39792;ID 39792;SJR9C27;TROCA D TURNO BRASILA;Não Mapeado;07/08/2025 10:15;07/08/2025 10:22;Saiu da cerca;0.12
39792;ID 39792;SJR9C27;SALA DE ESTIMULACAO-BRASILANDIA;Não Mapeado;07/08/2025 10:22;07/08/2025 10:24;Saiu da cerca;0.03
